,Material,Componente,FI0,Quantidade componente,col_bmeng
6890,71001142,71000512,1.0,1000.0,1000.0
6891,71001143,71001296,0.5,500.0,1000.0
6892,71001144,71000506,0.5,500.0,1000.0
6893,71001145,71000498,0.25,250.0,1000.0
6894,71001146,71000524,0.5,500.0,1000.0
6895,71001147,71000481,0.25,250.0,1000.0
6896,71001148,71000507,0.5,500.0,1000.0
6897,71001149,71000535,0.5,500.0,1000.0
6898,71001150,71000504,0.5,500.0,1000.0
6899,71001151,71000527,0.25,250.0,1000.0
6900,71001152,71000490,1.0,1000.0,1000.0
6901,71001153,71000515,0.16666999999999998,166.67,1000.0
6902,71001154,71000439,0.5,500.0,1000.0
6903,71001155,71000520,0.25,250.0,1000.0
6904,71001156,71000497,0.25,250.0,1000.0
6905,71001157,71000496,0.5,500.0,1000.0
6906,71001158,71000475,0.5,500.0,1000.0
6907,71001159,71000536,0.5,500.0,1000.0
6908,71001160,71000526,0.5,500.0,1000.0
6909,71001161,71000452,0.5,500.0,1000.0
6910,71001162,70012139,0.047619999999999996,47.62,1000.0
6911,71001163,71000547,0.25,250.0,1000.0
6912,71001164,71000453,0.5,500.0,1000.0
6913,71001165,71000559,0.16666999999999998,166.67,1000.0
6914,71001166,70012140,0.07143000000000001,71.43,1000.0
6915,71001167,70012141,0.11112000000000001,111.12,1000.0
6916,71001168,70012143,0.11112000000000001,111.12,1000.0
6917,71001169,70012143,0.09090999999999999,90.91,1000.0
6918,71001170,70012144,0.07143000000000001,71.43,1000.0
6919,71001171,71001930,0.2,200.0,1000.0
6920,71001172,71000509,0.5,500.0,1000.0
6921,71001173,71001931,0.2,200.0,1000.0
6922,71001174,71001947,0.5,500.0,1000.0
6923,71001175,71001946,0.5,500.0,1000.0
6924,71001176,71001297,0.25,250.0,1000.0
6925,71001177,71001298,0.5,500.0,1000.0
6926,71001178,71000537,0.5,500.0,1000.0
6927,71001180,71000483,0.5,500.0,1000.0
6928,71001182,71000474,0.5,500.0,1000.0
6929,71001183,71000562,0.5,500.0,1000.0
6930,71001184,71000534,0.333334,333.334,1000.0
6931,71001186,71000508,0.25,250.0,1000.0
6932,71001187,71000564,0.5,500.0,1000.0
6933,71001188,71000560,0.5,500.0,1000.0
6934,71001189,71000503,0.16666999999999998,166.67,1000.0
6935,71001191,71000479,0.5,500.0,1000.0
6936,71001193,71000511,0.5,500.0,1000.0
6937,71001194,71000517,0.25,250.0,1000.0
6938,71001195,71000528,1.0,1000.0,1000.0
6939,71001196,71000505,0.5,500.0,1000.0
6940,71001197,71000477,0.25,250.0,1000.0
6941,71001198,71000502,0.25,250.0,1000.0
6942,71001199,71000627,0.5,500.0,1000.0
6943,71001200,70012148,0.047619999999999996,47.62,1000.0
6944,71001201,71001004,1.0,1000.0,1000.0
6945,71001202,71001945,0.2,200.0,1000.0
6946,71001203,71001944,0.5,500.0,1000.0
6947,71001204,71001943,0.5,500.0,1000.0
6948,71001205,71000552,0.5,500.0,1000.0
6949,71001206,71000543,0.33333999999999997,333.34,1000.0
6950,71001207,71000425,0.333334,333.334,1000.0
6951,71001209,71000438,0.25,250.0,1000.0
6952,71001210,71000542,0.25,250.0,1000.0
6953,71001211,71000440,0.25,250.0,1000.0
6954,71001212,71000426,0.25,250.0,1000.0
6955,71001213,71000448,0.25,250.0,1000.0
6956,71001214,71000466,0.5,500.0,1000.0
6957,71001215,71000467,0.5,500.0,1000.0
6958,71001216,71000441,0.5,500.0,1000.0
6959,71001217,71000427,0.25,250.0,1000.0
6960,71001218,71000444,0.5,500.0,1000.0
6961,71001219,71000545,0.25,250.0,1000.0
6962,71001220,71000442,0.333334,333.334,1000.0
6963,71001221,71000464,0.25,250.0,1000.0
6964,71001222,71000459,0.5,500.0,1000.0
6965,71001223,71000454,0.2,200.0,1000.0
6966,71001226,71000480,0.25,250.0,1000.0
6967,71001227,71001300,0.2,200.0,1000.0
6968,71001230,71000417,0.5,500.0,1000.0
6969,71001231,71000422,0.5,500.0,1000.0
6970,71001232,70008365,0.000251,0.251,1000.0
6971,71001233,71000449,0.5,500.0,1000.0
6972,71001234,70008367,0.000219,0.219,1000.0
6973,71001235,71000460,0.5,500.0,1000.0
6974,71001236,71000421,0.5,500.0,1000.0
6975,71001237,71000420,0.5,500.0,1000.0
6976,71001238,70008364,0.00017,0.17,1000.0
6977,71001239,71000419,0.5,500.0,1000.0
6978,71001240,71000418,0.5,500.0,1000.0
6979,71001241,71000428,0.5,500.0,1000.0
6980,71001242,71000423,0.5,500.0,1000.0
6981,71001243,71000632,0.5,500.0,1000.0
6982,71001244,71000424,0.5,500.0,1000.0
6983,71001245,71000436,0.5,500.0,1000.0
6984,71001246,71000429,0.5,500.0,1000.0
6985,71001247,71000463,0.2,200.0,1000.0
6986,71001248,71000482,0.5,500.0,1000.0
6987,71001249,71000468,0.5,500.0,1000.0
6988,71001250,71000484,0.5,500.0,1000.0
6989,71001251,71000430,0.5,500.0,1000.0
6990,71001253,70012109,0.09090999999999999,90.91,1000.0
6991,70012137,70003653,0.33333300000000005,333.333,1000.0
6992,71001254,71000575,0.25,250.0,1000.0
6993,71001255,71000571,0.5,500.0,1000.0
6994,71001261,71000416,0.5,500.0,1000.0
6995,71001262,71000457,0.5,500.0,1000.0
6996,71001263,71000461,0.5,500.0,1000.0
6997,71001264,71000462,0.5,500.0,1000.0
6998,71001265,71000469,0.5,500.0,1000.0
6999,71001266,71000544,0.5,500.0,1000.0
7000,71001267,71000525,1.0,1000.0,1000.0
7001,71001268,71000573,1.0,1000.0,1000.0
7002,71001269,71000529,0.5,500.0,1000.0
7003,71001273,71000960,0.08334,83.34,1000.0
7004,71001274,71000539,0.11111,111.11,1000.0
7005,71001279,71000519,1.0,1000.0,1000.0
7006,71001280,71000538,1.0,1000.0,1000.0
7007,71001281,71000492,0.5,500.0,1000.0
7008,71001282,71000567,1.0,1000.0,1000.0
7009,71001283,70007921,0.00204,2.04,1000.0
7010,71001284,70007920,0.00217,2.17,1000.0
7011,71001285,71000458,0.5,500.0,1000.0
7012,71001286,71000435,0.333334,333.334,1000.0
7013,71001289,70003791,0.5,500.0,1000.0
7014,71001290,70003677,0.5,500.0,1000.0
7015,71001291,70003792,0.5,500.0,1000.0
7016,71001292,70003677,0.5,500.0,1000.0
7017,70004452,70010133,1.0,1000.0,1000.0
7022,70003272,70010132,1.0,1000.0,1000.0
7024,70006871,70010129,1.0,1000.0,1000.0
7027,70003116,70003963,1.0,1000.0,1000.0
7029,71000561,70021704,1.0,1000.0,1000.0
7031,71000278,70009392,1.0,1000.0,1000.0
7034,70001285,70008191,1.0,11.0,11.0
7037,71001304,71000450,1.0,1000.0,1000.0
7041,71001305,71000966,1.0,1000.0,1000.0
7043,70012111,70006077,0.5,500.0,1000.0
7044,70012112,70003709,0.5,500.0,1000.0
7045,70012113,70003709,0.5,500.0,1000.0
7046,70012114,70003709,1.0,1000.0,1000.0
7047,70012115,70003710,1.0,1000.0,1000.0
7048,70012116,70003710,1.0,1000.0,1000.0
7049,70012117,70003710,0.5,500.0,1000.0
7050,70012118,70004087,0.0625,62.5,1000.0
7051,70012119,70004979,0.04,40.0,1000.0
7052,70012120,70009595,1.0,1000.0,1000.0
7053,70012121,70006087,1.0,1000.0,1000.0
7054,70012122,70006087,1.0,1000.0,1000.0
7055,70012123,70006087,1.0,1000.0,1000.0
7056,70012124,70006087,1.0,1000.0,1000.0
7057,70012125,70006087,1.0,1000.0,1000.0
7058,70012126,70006087,1.0,1000.0,1000.0
7059,70012127,70006087,1.0,1000.0,1000.0
7060,70012128,70004224,0.25,250.0,1000.0
7061,70012130,70006327,0.5,500.0,1000.0
7062,70000462,AS_AGL_8702,40.9,4090.0,100.0
7063,71000940,71000776,1.0,1000.0,1000.0
7064,70007746,70007747,0.5,500.0,1000.0
7065,70007559,70007558,0.5,500.0,1000.0
7066,71001229,71000443,0.25,250.0,1000.0
7067,70002633,AS_AGL_5305,44.2,4420.0,100.0
7068,71000539,71000940,0.2,200.0,1000.0
7069,72000027,72000422,1.0,1000.0,1000.0
7070,72000022,70000262,0.01851875,26.667,1440.0
7071,70011129,70000262,1.0,100.0,100.0
7073,72000410,70011129,0.018518055555555555,26.666,1440.0
7074,70010864,70000262,1.0,1440.0,1440.0
7076,72000037,70010864,0.018520833333333334,26.67,1440.0
7078,70009360,70003654,1.0,500.0,500.0
7079,70010871,70000262,0.018515,18.515,1000.0
7080,72000351,70006315,0.25,780.0,3120.0
7081,70008926,70008927,10.0,10.0,1.0
7083,70010043,70010044,0.0625,62.5,1000.0
7084,70011318,70005711,0.125,125.0,1000.0
7085,42000042,33000246,0.1,1.0,10.0
7086,42000041,33000245,0.1,1.0,10.0
7087,42000025,33000245,1.053,10.53,10.0
7088,42000026,33000246,1.053,10.53,10.0
7089,42000029,33000246,1.053,10.53,10.0
7090,42000030,33000243,1.111,11.11,10.0
7091,42000031,33000242,1.053,10.53,10.0
7092,42000032,33000244,1.053,10.53,10.0
7093,42000001,33000248,1.111,11.11,10.0
7094,42000002,33000247,1.111,11.11,10.0
7095,42000003,33000241,1.177,11.77,10.0
7096,70023544,70023546,0.08334,83.34,1000.0
7097,42000006,33000249,1.053,10.53,10.0
7098,42000007,33000250,1.053,10.53,10.0
7099,42000008,43000005,0.2,2.0,10.0
7100,42000008,43000007,0.8,8.0,10.0
7101,42000011,43000009,1.0,10.0,10.0
7102,42000013,43000011,1.053,10.53,10.0
7103,42000014,43000002,1.0,100.0,100.0
7104,42000015,43000001,1.0,10.0,10.0
7105,42000016,43000003,1.0,100.0,100.0
7106,42000017,43000007,1.0,10.0,10.0
7107,42000019,43000006,0.5,5.0,10.0
7108,42000019,43000009,0.5,5.0,10.0
7109,42000020,43000009,1.111,11.11,10.0
7110,42000021,43000010,0.1,1.0,10.0
7111,42000021,43000004,0.9,9.0,10.0
7112,42000023,43000000,1.0,10.0,10.0
7113,70006350,AS_AGL_8201,295.8,1183.2,4.0
7114,70004115,AS_AGL_8201,331.8,1327.2,4.0
7115,70002833,AS_AGL_8202,280.0,1120.0,4.0
7116,70003556,AS_AGL_8202,365.4,1461.6,4.0
7117,70003838,AS_AGL_8202,380.2,1520.8,4.0
7118,70003019,AS_AGL_8202,409.8,1639.2,4.0
7119,70002844,AS_AGL_8202,426.2,1704.8,4.0
7120,70000011,AS_AGL_8203,157.7,630.8,4.0
7121,70003286,AS_AGL_8203,245.8,983.2,4.0
7122,70002944,AS_AGL_8205,205.7,822.8,4.0
7123,70004827,AS_AGL_8217,341.5,1366.0,4.0
7124,70003570,AS_AGL_8217,368.2,1472.8,4.0
7125,70002846,AS_AGL_8220,228.7,914.8,4.0
7126,70002854,AS_AGL_8220,269.5,1078.0,4.0
7127,70002827,AS_AGL_8220,280.2,1120.8,4.0
7128,70002845,AS_AGL_8222,160.2,640.8,4.0
7129,70002848,AS_AGL_8222,196.8,787.2,4.0
7130,70004711,AS_AGL_8223,222.2,888.8,4.0
7131,70004712,AS_AGL_8223,200.9,803.6,4.0
7132,70004686,AS_AGL_8223,272.8,1091.2,4.0
7133,70003378,AS_AGL_8225,219.5,878.0,4.0
7134,70003377,AS_AGL_8225,228.3,913.2,4.0
7135,70003465,AS_AGL_8225,246.1,984.4,4.0
7136,70003300,AS_AGL_8226,192.7,770.8,4.0
7137,70002852,AS_AGL_8226,227.4,909.6,4.0
7138,70003576,AS_AGL_8226,236.5,946.0,4.0
7139,70002881,AS_AGL_8230,150.0,600.0,4.0
7140,70004205,AS_AGL_8230,177.0,708.0,4.0
7141,70002947,AS_AGL_8231,406.0,1624.0,4.0
7142,70002835,AS_AGL_8235,195.5,782.0,4.0
7143,70002870,AS_AGL_8235,255.2,1020.8,4.0
7144,70003255,AS_AGL_8235,265.6,1062.4,4.0
7145,70002987,AS_AGL_8235,297.7,1190.8,4.0
7146,70002966,AS_AGL_8235,320.0,1280.0,4.0
7147,70003606,AS_AGL_8239,299.9,1199.6,4.0
7148,70000012,AS_AGL_8240,163.2,652.8,4.0
7149,70000013,AS_AGL_8244,152.0,608.0,4.0
7151,70023543,70023544,1.0,1000.0,1000.0
7153,70002808,AS_AGL_8245,181.9,727.6,4.0
7154,70002819,AS_AGL_8245,214.6,858.4,4.0
7155,70002823,AS_AGL_8245,223.4,893.6,4.0
7156,70002902,AS_AGL_8245,240.6,962.4,4.0
7157,70003119,AS_AGL_8245,250.3,1001.2,4.0
7158,70002875,AS_AGL_8245,269.1,1076.4,4.0
7159,70002895,AS_AGL_8246,227.4,909.6,4.0
7160,70003253,AS_AGL_8249,227.4,909.6,4.0
7162,70002876,AS_AGL_8251,235.5,942.0,4.0
7163,70003318,AS_AGL_8251,212.9,851.6,4.0
7164,70002864,AS_AGL_8251,277.8,1111.2,4.0
7165,70002892,AS_AGL_8251,289.1,1156.4,4.0
7166,70002885,AS_AGL_8251,311.6,1246.4,4.0
7167,70002871,AS_AGL_8265,280.1,1120.4,4.0
7168,70003827,AS_AGL_8266,192.7,770.8,4.0
7169,70002896,AS_AGL_8266,227.4,909.6,4.0
7170,70002872,AS_AGL_8275,280.5,1122.0,4.0
7171,70002909,AS_AGL_8276,230.8,923.2,4.0
7172,70003260,AS_AGL_8281,206.4,825.6,4.0
7173,70002873,AS_AGL_8285,280.5,1122.0,4.0
7174,70002874,AS_AGL_8295,280.5,1122.0,4.0
7175,70004716,AS_AGL_C210,277.6,1110.4,4.0
7176,70002836,AS_AGL_C231,344.0,1376.0,4.0
7177,70004204,AS_AGL_C231,365.1,1460.4,4.0
7178,70002809,AS_AGL_F231,344.0,1376.0,4.0
7179,70003511,AS_AGL_F231,365.0,1460.0,4.0
7180,70002822,AS_AGL_F231,406.0,1624.0,4.0
7181,70002889,AS_AGL_F245,214.6,858.4,4.0
7182,70002941,AS_AGL_F245,223.4,893.6,4.0
7183,70004735,AS_AGL_P223,272.8,1091.2,4.0
7184,70004099,AS_AGL_P244,222.2,888.8,4.0
7185,70003184,AS_AGL_P245,223.4,893.6,4.0
7186,70011414,70001920,0.5,300.0,600.0
7187,70011415,70001919,0.5,300.0,600.0
7188,70011417,70000429,0.5,300.0,600.0
7189,70011427,70013480,0.5,300.0,600.0
7190,70011439,70005232,0.25,300.0,1200.0
7191,70011441,70005232,0.5,300.0,600.0
7192,70010125,70005232,0.25,300.0,1200.0
7193,70010124,70005232,0.5,300.0,600.0
7194,70009377,70009376,1.0,100.0,100.0
7195,70009374,70001901,2.0,200.0,100.0
7196,70009374,90100253,1.0,100.0,100.0
7197,70008986,70008987,10.0,10.0,1.0
7198,70009150,70005987,14.6,14.6,1.0
7200,70009042,70003701,10.88,10.88,1.0
7202,70009039,70006388,1.008,25.2,25.0
7203,70009039,90100403,1.0286,25.715,25.0
7204,70007827,70003734,1.0,1000.0,1000.0
7207,70008593,70009162,1.0,1000.0,1000.0
7212,70007824,70009162,1.0,1000.0,1000.0
7213,70008643,70008644,25.253,25253.0,1000.0
7214,72000386,90100064,2.0,2400.0,1200.0
7215,72000386,90100308,4.0,4800.0,1200.0
7216,72000386,90100063,2.0,2400.0,1200.0
7217,72000386,70003024,1.0,1200.0,1200.0
7218,70011521,70011520,1.0,50.0,50.0
7220,70011521,90100193,1.0,50.0,50.0
7222,70010266,90100194,1.0,1200.0,1200.0
7223,70010266,70000467,1.0,1200.0,1200.0
7225,70010267,90100194,0.9,1080.0,1200.0
7226,70010267,70000467,0.9,1080.0,1200.0
7227,72000504,70011427,1.0,600.0,600.0
7228,72000504,90100058,2.0,1200.0,600.0
7229,72000504,90100308,4.0,2400.0,600.0
7230,72000504,90100057,2.0,1200.0,600.0
7231,70011138,70010799,0.125,150.0,1200.0
7232,70021912,70021913,1.0,1000.0,1000.0
7235,70010248,70001593,0.034166666666666665,41.0,1200.0
7236,72000206,72000122,1.0,600.0,600.0
7237,70007845,70014930,0.05883,58.83,1000.0
7240,70009304,70009303,1.0,1000.0,1000.0
7242,70009328,70009326,1.0,1000.0,1000.0
7245,70007844,70004001,2.6470588235294117,45.0,17.0
7246,70010899,70010703,1.0,1000.0,1000.0
7247,70009340,70009353,1.0,1000.0,1000.0
7249,70009345,70009339,1.0,1000.0,1000.0
7250,70009335,70009334,1.0,1000.0,1000.0
7252,70007864,70004914,1.0,1000.0,1000.0
7253,70009040,70009039,1.0,25.0,25.0
7254,70009217,70009225,1.0,1000.0,1000.0
7256,70002755,70007826,315.0,315.0,1.0
7258,70009158,70009163,1.0,1000.0,1000.0
7259,70009154,70006418,33.8,33.8,1.0
7260,70009156,70005348,41.8,41.8,1.0
7261,70007834,70008593,1.0,25.0,25.0
7262,70007821,70007824,1.0,1000.0,1000.0
7263,70007852,70006573,1.0,1000.0,1000.0
7266,70007850,70005812,1.0,1000.0,1000.0
7269,70007847,70007848,9.3,9.3,1.0
7270,70007860,70005844,0.5,500.0,1000.0
7272,70007817,70006514,1.0,1000.0,1000.0
7275,70009407,70001929,0.06667000000000001,66.67,1000.0
7276,70000791,70005255,1.0,1.0,1.0
7277,70005219,70006240,1.0,1.0,1.0
7278,70005255,46000148,0.169,0.169,1.0
7279,70006240,46000148,0.198,0.198,1.0
7280,70000807,70005358,1.0,1.0,1.0
7281,70005358,46000152,0.662,0.662,1.0
7282,70000802,70011926,1.0,1.0,1.0
7283,70011926,46000156,0.603,0.603,1.0
7284,70000797,70005360,1.0,1.0,1.0
7285,70005360,46000183,0.592,0.592,1.0
7286,70000787,70005361,1.0,1.0,1.0
7287,70005361,46000258,0.313,0.313,1.0
7288,70001571,70005359,1.0,1.0,1.0
7289,70005359,46000330,0.522,0.522,1.0
7290,70000918,46000007,4.722,4.722,1.0
7291,70000919,46000007,5.375,5.375,1.0
7292,70000920,46000007,5.928,5.928,1.0
7293,70000924,46000015,5.237,5.237,1.0
7294,70000925,46000015,5.976,5.976,1.0
7295,70000926,46000015,6.582,6.582,1.0
7296,70000929,46000025,2.98,2.98,1.0
7297,70000930,46000025,3.396,3.396,1.0
7298,70000921,46000031,3.23,3.23,1.0
7299,70000922,46000031,3.681,3.681,1.0
7300,70000908,46000036,2.974,2.974,1.0
7301,70000887,46000045,2.986,2.986,1.0
7302,70000915,46000061,3.917,3.917,1.0
7303,70000916,46000061,4.465,4.465,1.0
7304,70000917,46000061,4.92,4.92,1.0
7305,70000890,46000081,2.344,2.344,1.0
7306,70000927,46000081,4.078,4.078,1.0
7307,70000942,46000081,4.643,4.643,1.0
7308,70000899,AS_AGL_5017_DS,685.9,685.9,1.0
7309,70000900,AS_AGL_5017_DS,762.8,762.8,1.0
7310,70000901,AS_AGL_5017_DS,800.5,800.5,1.0
7311,70000902,AS_AGL_5017_DS,934.2,934.2,1.0
7312,70000903,AS_AGL_5017_DS,1029.0,1029.0,1.0
7313,70000904,AS_AGL_5017_DS,1143.6,1143.6,1.0
7314,70004610,AS_AGL_5057,697.9,697.9,1.0
7315,70002064,AS_AGL_5080,261.0,261.0,1.0
7316,70003006,AS_AGL_5080,273.3,273.3,1.0
7317,70002164,AS_AGL_5085_DS,246.5,246.5,1.0
7318,70007385,AS_AGL_5116,602.3,602.3,1.0
7319,70005438,AS_AGL_5116,702.7,702.7,1.0
7320,70004781,AS_AGL_5116,774.0,774.0,1.0
7321,70006475,AS_AGL_5118,827.1,827.1,1.0
7322,70005437,AS_AGL_5118,965.1,965.1,1.0
7323,70004843,AS_AGL_5118,1062.9,1062.9,1.0
7324,70005436,AS_AGL_5118,1220.6,1220.6,1.0
7325,70004835,AS_AGL_5154_DS,286.8,286.8,1.0
7326,70004921,AS_AGL_5156,321.2,321.2,1.0
7327,70004732,AS_AGL_5166_PR,188.5,188.5,1.0
7328,70002968,AS_AGL_5185,244.9,244.9,1.0
7329,70003601,AS_AGL_5351_DS,591.7,591.7,1.0
7330,70002250,AS_AGL_5351_DS,657.9,657.9,1.0
7331,70000905,AS_AGL_5351_DS,690.6,690.6,1.0
7332,70005059,AS_AGL_5351_DS,755.9,755.9,1.0
7333,70000906,AS_AGL_5351_DS,805.8,805.8,1.0
7334,70000907,AS_AGL_5351_DS,887.5,887.5,1.0
7335,70002268,AS_AGL_5400,542.8,542.8,1.0
7336,70005842,AS_AGL_5404_DS,453.7,453.7,1.0
7337,70004155,AS_AGL_5404_DS,540.1,540.1,1.0
7338,70005841,AS_AGL_5608_DS,200.8,200.8,1.0
7339,70006615,AS_AGL_5608_EC,253.7,253.7,1.0
7340,70001363,AS_AGL_5700_DS,515.9,515.9,1.0
7341,70001946,AS_AGL_5700_DS,602.3,602.3,1.0
7342,70001723,AS_AGL_5700_DS,717.1,717.1,1.0
7343,70001771,AS_AGL_5700_DS,745.5,745.5,1.0
7344,70001749,AS_AGL_5711,697.9,697.9,1.0
7345,70002282,AS_AGL_5790,642.4,642.4,1.0
7346,70001970,AS_AGL_5790,764.8,764.8,1.0
7347,70002329,AS_AGL_5790,795.2,795.2,1.0
7348,70011907,AS_AGL_5790,947.9,947.9,1.0
7349,70002418,AS_AGL_5851,690.6,690.6,1.0
7350,70003096,AS_AGL_5851,854.9,854.9,1.0
7351,70003691,AS_AGL_5880,894.7,894.7,1.0
7352,70003617,AS_AGL_5923_DS,538.1,538.1,1.0
7353,70004860,AS_AGL_5923_DS,627.8,627.8,1.0
7354,70003401,AS_AGL_5982,381.4,381.4,1.0
7355,70011906,AS_AGL_5991,277.5,277.5,1.0
7356,70000933,46000109,3.607,3.607,1.0
7357,70000931,46000140,3.979,3.979,1.0
7358,70000932,46000140,4.996,4.996,1.0
7359,70001976,46000143,5.559,5.559,1.0
7360,70000886,46000143,6.98,6.98,1.0
7361,70001025,46000188,2.833,2.833,1.0
7362,70002603,46000190,2.667,2.667,1.0
7363,70002681,AS_AGL_F015_DS,727.6,727.6,1.0
7364,70011905,AS_AGL_F057,586.3,586.3,1.0
7365,70002020,46000206,3.834,3.834,1.0
7366,70000889,46000206,4.813,4.813,1.0
7367,70000912,46000208,2.293,2.293,1.0
7368,70000909,46000210,2.563,2.563,1.0
7369,70000913,46000212,3.085,3.085,1.0
7370,70001024,46000226,2.964,2.964,1.0
7371,70000934,46000232,2.504,2.504,1.0
7372,70000910,46000234,2.956,2.956,1.0
7373,70001013,46000241,3.165,3.165,1.0
7374,70000888,46000251,3.964,3.964,1.0
7375,70004101,AS_AGL_P057,586.3,586.3,1.0
7376,70000914,46000266,2.957,2.957,1.0
7377,70000911,46000269,2.762,2.762,1.0
7378,70003649,46000284,3.105,3.105,1.0
7379,70002226,46000291,3.352,3.352,1.0
7380,70000941,46000296,3.39,3.39,1.0
7381,70000988,70009640,1.0,1.0,1.0
7382,70009640,46000160,0.043,0.043,1.0
7383,70000990,70005372,1.0,1.0,1.0
7384,70005372,46000163,0.105,0.105,1.0
7385,70004357,70005395,1.0,1.0,1.0
7386,70005395,46000305,0.025,0.025,1.0
7387,70004992,70009414,1.0,1.0,1.0
7388,70004358,70005383,1.0,1.0,1.0
7389,70003035,70005377,1.0,1.0,1.0
7390,70009414,46000308,0.029,0.029,1.0
7391,70005383,46000308,0.034,0.034,1.0
7392,70005377,46000308,0.142,0.142,1.0
7393,70004359,70005428,1.0,1.0,1.0
7394,70005428,46000310,0.049,0.049,1.0
7395,70003470,70005397,1.0,1000.0,1000.0
7396,70005397,46000319,0.07565999999999999,75.66,1000.0
7397,70001929,70005391,1.0,1000.0,1000.0
7399,70001845,70005389,1.0,1000.0,1000.0
7400,70005391,46000327,0.04115,41.15,1000.0
7401,70005389,46000327,0.063375,63.375,1000.0
7402,70002296,70009400,1.0,1000.0,1000.0
7403,70003044,70005444,1.0,1000.0,1000.0
7404,70009400,46000329,0.14284,142.84,1000.0
7405,70005444,46000329,0.18600999999999998,186.01,1000.0
7406,71000234,46000116,0.000307,0.307,1000.0
7407,70007946,70005426,60.0,60.0,1.0
7408,70007848,70014930,1.0,1000.0,1000.0
7411,46000006,41000376,27.57,27.57,1.0
7420,46000007,41000376,27.6,27.6,1.0
7435,46000011,41000313,27.48,27.48,1.0
7449,46000014,41000313,26.9,26.9,1.0
7453,46000015,41000313,26.9,26.9,1.0
7468,46000017,42000041,6.2,6.2,1.0
7471,46000017,41000313,10.3,10.3,1.0
7484,46000022,41000313,26.8,26.8,1.0
7498,46000024,41000315,27.85,27.85,1.0
7500,46000024,42000002,4.91,4.91,1.0
7503,46000025,42000002,4.91,4.91,1.0
7507,46000025,41000315,27.85,27.85,1.0
7520,46000027,41000315,26.35,26.35,1.0
7529,46000030,41000315,21.58,21.58,1.0
7533,46000030,42000026,23.18,23.18,1.0
7535,46000031,41000315,24.89,24.89,1.0
7540,46000031,42000025,11.98,11.98,1.0
7561,46000034,42000025,11.97,11.97,1.0
7562,46000034,41000315,29.08,29.08,1.0
7574,46000036,41000285,11.3,11.3,1.0
7583,46000044,41000313,20.4,20.4,1.0
7588,46000045,41000313,20.4,20.4,1.0
7601,46000052,42000041,7.0,7.0,1.0
7602,46000052,41000313,31.8,31.8,1.0
7618,46000054,41000314,29.2,29.2,1.0
7631,46000060,41000314,27.8,27.8,1.0
7633,46000060,42000042,9.81,9.81,1.0
7637,46000061,41000314,27.8,27.8,1.0
7639,46000061,42000042,9.8,9.8,1.0
7652,46000063,42000001,4.7,4.7,1.0
7654,46000063,41000314,29.8,29.8,1.0
7664,46000080,42000030,3.48,3.48,1.0
7668,46000080,41000314,25.64,25.64,1.0
7672,46000081,41000314,25.6,25.6,1.0
7684,46000085,41000314,20.95,20.95,1.0
7703,46000087,41000313,14.4,14.4,1.0
7716,46000105,41000314,25.4,25.4,1.0
7733,46000107,41000313,19.9,19.9,1.0
7746,46000109,41000313,8.59,8.59,1.0
7750,46000109,41000314,5.73,5.73,1.0
7764,46000116,41000313,12.16,12.16,1.0
7777,46000140,41000314,21.09,21.09,1.0
7794,46000143,41000313,3.5,3.5,1.0
7799,46000143,41000314,14.1,14.1,1.0
7817,46000148,41000314,12.68,12.68,1.0
7835,46000152,41000285,31.04,31.04,1.0
7853,46000156,41000313,15.07,15.07,1.0
7871,46000161,41000313,1.795,1.795,1.0
7887,46000164,41000313,2.103,2.103,1.0
7894,46000177,41000314,25.97,25.97,1.0
7913,46000181,41000313,12.0,12.0,1.0
7915,46000181,41000314,12.0,12.0,1.0
7929,46000183,41000313,19.0,19.0,1.0
7943,46000187,41000314,8.9,8.9,1.0
7946,46000187,41000313,15.6,15.6,1.0
7948,46000188,41000314,8.9,8.9,1.0
7950,46000188,41000313,15.6,15.6,1.0
7965,46000190,41000313,22.36,22.36,1.0
7977,46000197,41000314,23.55,23.55,1.0
7993,46000199,41000314,26.7,26.7,1.0
8004,46000201,41000313,31.95,31.95,1.0
8018,46000203,41000313,27.0,27.0,1.0
8031,46000205,41000313,24.4,24.4,1.0
8032,46000205,42000041,7.0,7.0,1.0
8033,46000206,42000041,7.0,7.0,1.0
8034,46000206,41000313,24.4,24.4,1.0
8047,46000208,41000314,21.0,21.0,1.0
8051,46000208,42000041,7.1,7.1,1.0
8063,46000210,41000314,20.7,20.7,1.0
