,Semana,Centro de Trabalho,Acabamento,OV,Item,OF,Material,Descrição,Quantidade,Quantidade Fornecida,aglomerado
2020,7,CRMLAMPL,Total,3820017584.0,30.0,1600125132,70007343,"PL CR S112/PT1 915X915X3,0 NE",50.0,0.0,-1
2021,7,CRMLAMPL,Printing + Manual,3820017584.0,30.0,1600125132,70007343,"PL CR S112/PT1 915X915X3,0 NE",50.0,0.0,-1
2022,7,CRMEMBPL,Total,3820017584.0,40.0,1600125133,70002096,"PL CR S112/PT1 915X915X4,0 00",30.0,0.0,-1
2023,7,CRMEMBPL,Printing + Manual,3820017584.0,40.0,1600125133,70002096,"PL CR S112/PT1 915X915X4,0 00",30.0,0.0,-1
2024,7,CRMLAMPL,Total,3820017584.0,40.0,1600125134,70004118,"PL CR S112/PT1 915X915X4,0 NE",30.0,0.0,-1
2025,7,CRMLAMPL,Printing + Manual,3820017584.0,40.0,1600125134,70004118,"PL CR S112/PT1 915X915X4,0 NE",30.0,0.0,-1
2026,7,CRMEMBPL,Total,3820017582.0,10.0,1600125121,70001531,"PL CR N650/000 1040X632X7,0 00",84.0,0.0,-1
2027,7,CRMGUILH,Total,3820017582.0,10.0,1600125122,70006329,"PL CR N650/000 1040X632X7,0 NE",84.0,0.0,-1
2028,7,CRMLAMPL,Total,3820017582.0,10.0,1600125123,70006307,"PL CR N650/000 1270X1040X7,0 NE",42.0,0.0,-1
2029,7,CRMEMBPL,Total,3820017582.0,20.0,1600125124,70001534,"PL CR N650/000 1040X632X10,0 00",30.0,0.0,-1
2030,7,CRMGUILH,Total,3820017582.0,20.0,1600125125,70006934,"PL CR N650/000 1040X632X10,0 NE",30.0,0.0,-1
2031,7,CRMLAMPL,Total,3820017582.0,20.0,1600125126,70006929,"PL CR N650/000 1270X1040X10,0 NE",15.0,0.0,-1
2032,7,CRMEMBPL,Total,3820017581.0,10.0,1600125119,70003037,"PL CR 1049/PT1 1270X1040X4,0 TT",110.0,0.0,-1
2033,7,CRMEMBPL,Printing + Manual,3820017581.0,10.0,1600125119,70003037,"PL CR 1049/PT1 1270X1040X4,0 TT",110.0,0.0,-1
2034,7,CRMLAMPL,Total,3820017581.0,10.0,1600125120,70006272,"PL CR 1049/PT1 1270X1040X4,0 NE",110.0,0.0,-1
2035,7,CRMLAMPL,Printing + Manual,3820017581.0,10.0,1600125120,70006272,"PL CR 1049/PT1 1270X1040X4,0 NE",110.0,0.0,-1
2036,14,CRMRLMEI,Total,3820017580.0,10.0,1600125113,70002002,"RL CR 1521/000 1000X1,0-66M LS",2.0,0.0,-1
2037,14,CRMLAMRL,Total,3820017580.0,10.0,1600125114,70007359,"RL CR 1521/000 1000X1,0 NE",132.0,0.0,-1
2038,14,CRMRLMEI,Total,3820017580.0,20.0,1600125115,70001468,"RL CR 1521/000 1000X3,0-22M LS",3.0,0.0,-1
2039,14,CRMLAMRL,Total,3820017580.0,20.0,1600125116,70006515,"RL CR 1521/000 1000X3,0 NE",66.0,0.0,-1
2040,14,CRMRLMEI,Total,3820017580.0,30.0,1600125117,70001469,"RL CR 1521/000 1000X4,0-16M LS",5.0,0.0,-1
2041,14,CRMLAMRL,Total,3820017580.0,30.0,1600125118,70007421,"RL CR 1521/000 1000X4,0 NE",80.0,0.0,-1
2042,12,CRMEMBPL,Total,3820017578.0,10.0,1600125109,70004084,"RL CR S112/2T9 40X8,0-8M 01",300.0,0.0,-1
2043,12,CRMEMBPL,Printing + Manual,3820017578.0,10.0,1600125109,70004084,"RL CR S112/2T9 40X8,0-8M 01",300.0,0.0,-1
2044,12,CRMSER19,Total,3820017578.0,10.0,1600125110,70007889,"RL CR S112/2T9 40X8,0-8M NE",300.0,0.0,-1
2045,12,CRMRLMEI,Total,3820017578.0,10.0,1600125111,70006990,"RL CR S112/2T9 1067X8,0-8M NE",14.0,0.0,-1
2046,12,CRMLAMRL,Total,3820017578.0,10.0,1600125112,70006989,"RL CR S112/2T9 1067X8,0 NE",112.0,0.0,-1
2047,7,CNMEMBRL,Total,3820017577.0,30.0,1600125005,70003261,"RL CC 8245/000 1000X1,4-107M IC",2.0,0.0,-1
2048,7,CNMLAMRL,Total,3820017577.0,30.0,1600125006,70006787,"RL CC 8245/000 1000X1,4-107M NE",2.0,0.0,-1
2049,7,CNMEMBPL,Total,3820017577.0,20.0,1600125007,70004112,"PL CC 8747/000 950X650X5,0 00",360.0,0.0,-1
2050,7,CNMLAMPL,Total,3820017577.0,20.0,1600125008,70006108,"PL CC 8747/000 950X650X5,0 NE",360.0,0.0,-1
2051,7,CNMEMBPL,Total,3820017577.0,10.0,1600125009,70004120,"PL CC 8747/000 950X650X2,0 00",444.0,0.0,-1
2052,7,CNMLAMPL,Total,3820017577.0,10.0,1600125010,70006107,"PL CC 8747/000 950X650X2,0 NE",444.0,0.0,-1
2053,11,CRMRLMEI,Total,3820017576.0,10.0,1600124871,70007301,"RL CI 5154/000 1245X2,0-50M 03",10.0,0.0,-1
2054,11,CRMLAMRL,Total,3820017576.0,10.0,1600124872,70006488,"RL CI 5154/000 1245X2,0 NE",500.0,0.0,-1
2055,3,CNMEMBRL,Total,3820017575.0,10.0,1600125075,70014738,"RL CC 8245/000 945X2,0-75M 01",10.0,0.0,-1
2056,3,CNMLAMRL,Total,3820017575.0,10.0,1600125076,70024482,"RL CC 8245/000 945X2,0-75M NE",10.0,0.0,-1
2057,8,CRMEMBPL,Total,3820017574.0,10.0,1600124873,70002745,"PL CR 1521/000 915X915X2,4 01",65.0,0.0,-1
2058,8,CRMLAMPL,Total,3820017574.0,10.0,1600124874,70009758,"PL CR 1521/000 915X915X2,4 NE",65.0,0.0,-1
2059,3,CNMEMBIN,Total,3820017573.0,10.0,1600125077,70011980,BL CC 9153/000 950x650X200 00,24.0,0.0,-1
2060,3,CNMEMBIN,Total,3820017572.0,10.0,1600125078,70001997,BL CC 9431/000 950X650X200 PT,4.0,0.0,-1
2061,5,CNMLAMLX,Total,3820017569.0,10.0,1600125081,70002974,"PL CC 8303/S21 940X640X20,0 04",84.0,0.0,-1
2062,5,CRMEMBPL,Total,3820017568.0,10.0,1600124835,70001851,"PL CR HC80/000 915X915X13,0 00",10.0,0.0,-1
2063,5,CRMLAMPL,Total,3820017568.0,10.0,1600124836,70009573,"PL CR HC80/000 915X915X13,0 NE",10.0,0.0,-1
2064,3,CNMVSMEB,Total,3820017567.0,10.0,1600125300,70002969,"RL CC 8245/000 1220X5,0-31M UM",3.0,0.0,-1
2065,3,CNMVSMRL,Total,3820017567.0,10.0,1600125301,70000057,"RL CC 8245/000 1220X5,0-31M NE",3.0,0.0,-1
2066,3,CNMVSMEB,Total,3820017567.0,20.0,1600125302,70008790,"RL CC 8245/000 1220X3,0-51M UM",2.0,0.0,-1
2067,3,CNMVSMRL,Total,3820017567.0,20.0,1600125303,70000061,"RL CC 8245/000 1220X3,0-51M NE",2.0,0.0,-1
2068,5,CNMEMBPL,Total,3820017562.0,20.0,1600125082,70004770,"PL CC 8004/000 1000X500X10,0 NT",30.0,0.0,-1
2069,5,CNMLAMPL,Total,3820017562.0,20.0,1600125083,70011554,"PL CC 8004/000 1000X500X10,0 NE",30.0,0.0,-1
2070,5,CNMEMBPL,Total,3820017562.0,30.0,1600125084,70004772,"PL CC 8004/000 1000X500X20,0 NT",180.0,0.0,-1
2071,5,CNMLAMPL,Total,3820017562.0,30.0,1600125085,70011548,"PL CC 8004/000 1000X500X20,0 NE",180.0,0.0,-1
2072,5,CNMEMBPL,Total,3820017562.0,10.0,1600125086,70011546,"PL CC 8004/000 1000X500X3,0 NT",100.0,0.0,-1
2073,5,CNMLAMPL,Total,3820017562.0,10.0,1600125087,70011547,"PL CC 8004/000 1000X500X3,0 NE",100.0,0.0,-1
2074,5,CNMEMBPL,Total,3820017560.0,10.0,1600125088,70004820,"PL CC 8405/000 915X610X6,0 07",7000.0,0.0,-1
2075,5,CNMLAMPL,Total,3820017560.0,10.0,1600125089,70005799,"PL CC 8405/000 915X610X6,0 NE",7000.0,0.0,-1
2076,12,CRMEMBPL,Total,3820017548.0,10.0,1600124727,70001772,"RL CR S112/T02 50X6,0-11M 00",108.0,0.0,-1
2077,12,CRMSER19,Total,3820017548.0,10.0,1600124728,70007919,"RL CR S112/T02 50X6,0-11M NE",108.0,0.0,-1
2078,12,CRMRLMEI,Total,3820017548.0,10.0,1600124729,70006323,"RL CR S112/T02 1067X6,0-11M NE",6.0,0.0,-1
2079,12,CRMLAMRL,Total,3820017548.0,10.0,1600124730,70006322,"RL CR S112/T02 1067X6,0 NE",66.0,0.0,-1
2080,12,CRMEMBPL,Total,3820017548.0,20.0,1600124731,70001474,"RL CR S112/T02 65X6,0-11M 00",98.0,0.0,-1
2081,12,CRMSER19,Total,3820017548.0,20.0,1600124732,70006744,"RL CR S112/T02 65X6,0-11M NE",98.0,0.0,-1
2082,12,CRMRLMEI,Total,3820017548.0,20.0,1600124733,70006323,"RL CR S112/T02 1067X6,0-11M NE",7.0,0.0,-1
2083,12,CRMLAMRL,Total,3820017548.0,20.0,1600124734,70006322,"RL CR S112/T02 1067X6,0 NE",77.0,0.0,-1
2084,7,CRMEMBPL,Total,3820017547.0,10.0,1600124725,70009939,"PL CR 1049/PT1 1000X1000X5,0 03",60.0,0.0,-1
2085,7,CRMEMBPL,Printing + Manual,3820017547.0,10.0,1600124725,70009939,"PL CR 1049/PT1 1000X1000X5,0 03",60.0,0.0,-1
2086,7,CRMLAMPL,Total,3820017547.0,10.0,1600124726,70006271,"PL CR 1049/PT1 1000X1000X5,0 NE",60.0,0.0,-1
2087,7,CRMLAMPL,Printing + Manual,3820017547.0,10.0,1600124726,70006271,"PL CR 1049/PT1 1000X1000X5,0 NE",60.0,0.0,-1
2088,5,CNMLAMPL,Total,3820017546.0,10.0,1600124746,70000324,"PL CC 8405/000 940X640X0,8 PA",5000.0,0.0,-1
2089,5,CNMEMBPL,Total,3820017545.0,10.0,1600124747,70000763,"PL CC 8026/000 915X610X5,0 02",180.0,0.0,-1
2090,5,CNMLAMPL,Total,3820017545.0,10.0,1600124748,70005661,"PL CC 8026/000 915X610X5,0 NE",180.0,0.0,-1
2091,4,CNMLAMRL,Total,3820017544.0,10.0,1600124749,70004731,"RL CC 8245/000 1020X5,0-90M 01",3.0,0.0,-1
2092,4,CCSEMBME,Total,3820017536.0,10.0,1600124653,72000400,MB ML C214 12W NT 100 42,300.0,0.0,-1
2093,4,CCSEMBME,Total,3820017536.0,20.0,1600124656,72000533,MB ML C221 11W NT 000 74,320.0,0.0,-1
2094,4,CCSMTMME,Total,3820017536.0,20.0,1600124657,72000315,MB ML C221 11W NT 000 NE,320.0,0.0,-1
2095,4,CCSSECME,Total,3820017536.0,20.0,1600124658,70011435,"PL ML C221/000 375X275X7,0 NE",320.0,0.0,-1
2096,4,CCSEMBME,Total,3820017536.0,30.0,1600124659,72000552,MB ML C221 12W NT 000 A5,600.0,0.0,-1
2097,5,CNMEMBMM,Total,3820017536.0,50.0,1600124750,70005954,"RL CC M 8244/000 500X4,0-5M 01",225.0,0.0,-1
2098,5,CNMREBMM,Total,3820017536.0,50.0,1600124751,70014925,"RL CC M 8244/000 500X4,0-5M NE",225.0,0.0,-1
2099,5,CNMLAMMM,Total,3820017536.0,50.0,1600124752,70006779,"RL CC M 8244/000 500X4,0 NE",1136.48,0.0,-1
2100,4,CCSMTAME,Total,3820017536.0,30.0,1600124960,72000302,MB ML C221 12W NT 000 NE,600.0,0.0,-1
2101,4,CCSSECME,Total,3820017536.0,30.0,1600124961,70011423,"PL ML C221/000 570X375X7,0 NE",600.0,0.0,-1
2102,4,CCSEMBME,Total,3820017536.0,40.0,1600124962,72000569,MB ML C221 14W NT 000 30,300.0,0.0,-1
2103,4,CCSMTMME,Total,3820017536.0,40.0,1600124963,72000303,MB ML C221 14W NT 000 NE,300.0,0.0,-1
2104,12,CRMRLMEI,Total,3820017534.0,10.0,1600124552,70001019,"RL CR 1028/000 1000X1,5-44M 00",7.0,0.0,-1
2105,12,CRMLAMRL,Total,3820017534.0,10.0,1600124553,70006842,"RL CR 1028/000 1000X1,5 NE",308.0,0.0,-1
2106,3,CRMVSMRL,Total,3820017533.0,10.0,1600124550,70004045,"RL CI 5923/000 1000X1,6-15M 02",240.0,0.0,-1
2107,3,CRMLAMRL,Total,3820017533.0,10.0,1600124551,70006815,"RL CI 5923/000 1000X1,6 NE",3600.0,0.0,-1
2108,5,CNMEMBPL,Total,3820017532.0,20.0,1600124753,70004889,"PL CC M 8826/000 1030X530X1,0 01",1200.0,0.0,-1
2109,5,CNMLAMPL,Total,3820017532.0,20.0,1600124754,70006150,"PL CC M 8826/000 1030X530X1,0 NE",1200.0,0.0,-1
2110,5,CCSSECME,Total,3820017532.0,10.0,1600125701,70026867,"PL CC M 8826/000 500X248X1,0 01",2000.0,0.0,-1
2111,5,CNMLAMPL,Total,3820017532.0,10.0,1600125702,70006150,"PL CC M 8826/000 1030X530X1,0 NE",500.0,0.0,-1
2112,5,CCSSECME,Total,3820017532.0,30.0,1600125703,70026866,"PL CC M 8826/000 412X309X1,0 01",2500.0,0.0,-1
2113,5,CNMLAMPL,Total,3820017532.0,30.0,1600125704,70006150,"PL CC M 8826/000 1030X530X1,0 NE",834.0,0.0,-1
2114,4,CCSEBMTR,Total,3820017531.0,10.0,1600124650,72000671,"TV CC 8405 20RR 9,7 Z02 03",6048.0,0.0,-1
2115,4,CCSEBMTR,Total,3820017531.0,10.0,1600124651,72000323,"TV CC 8405 20RR 9,7 Z02 NE",6048.0,0.0,-1
2116,4,CCSTRIVA,Total,3820017531.0,10.0,1600124652,72000154,"TV CC 8405/S21 20RR 9,7 Z02 NE",6048.0,0.0,-1
2117,4,CRMEMBAG,Total,3820017516.0,20.0,1600125145,46000347,MF CR A099 01,300.0,0.0,-1
2118,6,CRMEMBAG,Total,3820017516.0,30.0,1600125146,46000347,MF CR A099 01,300.0,0.0,-1
2119,8,CRMEMBAG,Total,3820017516.0,40.0,1600125147,46000347,MF CR A099 01,150.0,0.0,-1
2120,11,CRMRLMEI,Total,3820017482.0,10.0,1600124548,70026880,"PL CI 5118/000 2220X1010X3,0 01",905.0,0.0,-1
2121,11,CRMLAMRL,Total,3820017482.0,10.0,1600124549,70023966,"RL CI 5118/000 1010X3,0 NE",2009.1,0.0,-1
2122,3,CNMVSMEB,Total,3820017481.0,20.0,1600124755,70003903,"RL CC 8210/000 1000X3,8-10M LL",600.0,0.0,-1
2123,3,CNMVSMRL,Total,3820017481.0,20.0,1600124756,70006559,"RL CC 8210/000 1000X3,8-10M NE",600.0,0.0,-1
2124,3,CNMVSMEB,Total,3820017481.0,10.0,1600124760,70003965,"RL CC 8210/000 1000X4,8-10M LL",240.0,0.0,-1
2125,3,CNMVSMRL,Total,3820017481.0,10.0,1600124761,70006562,"RL CC 8210/000 1000X4,8-10M NE",240.0,0.0,-1
2126,9,CRMEMBPL,Total,3820017478.0,10.0,1600124540,70001009,"PL CR 1237/000 1000X1000X2,0 03",75.0,0.0,-1
2127,9,CRMLAMPL,Total,3820017478.0,10.0,1600124541,70006278,"PL CR 1237/000 1000X1000X2,0 NE",75.0,0.0,-1
2128,9,CRMEMBPL,Total,3820017478.0,20.0,1600124542,70001790,"PL CR 1237/000 1000X1000X2,5 03",60.0,0.0,-1
2129,9,CRMLAMPL,Total,3820017478.0,20.0,1600124543,70007013,"PL CR 1237/000 1000X1000X2,5 NE",60.0,0.0,-1
2130,9,CRMEMBPL,Total,3820017478.0,30.0,1600124544,70001010,"PL CR 1237/000 1000X1000X3,0 01",50.0,0.0,-1
2131,9,CRMLAMPL,Total,3820017478.0,30.0,1600124545,70006285,"PL CR 1237/000 1000X1000X3,0 NE",50.0,0.0,-1
2132,9,CRMEMBPL,Total,3820017478.0,40.0,1600124546,70001011,"PL CR 1237/000 1000X1000X4,0 01",38.0,0.0,-1
2133,9,CRMLAMPL,Total,3820017478.0,40.0,1600124547,70006287,"PL CR 1237/000 1000X1000X4,0 NE",38.0,0.0,-1
2134,7,CNMEMBPL,Total,3820017474.0,50.0,1600124158,70000124,"PL CC 8003/000 1010X510X5,0 01",60.0,0.0,-1
2135,7,CNMLAMPL,Total,3820017474.0,50.0,1600124159,70005581,"PL CC 8003/000 1010X510X5,0 NE",60.0,0.0,-1
2136,7,CNMEMBPL,Total,3820017474.0,60.0,1600124160,70000126,"PL CC 8003/000 1010X510X10,0 01",64.0,0.0,-1
2137,7,CNMLAMPL,Total,3820017474.0,60.0,1600124161,70005583,"PL CC 8003/000 1010X510X10,0 NE",64.0,0.0,-1
2138,7,CNMEMBPL,Total,3820017474.0,70.0,1600124162,70000128,"PL CC 8003/000 1010X510X20,0 01",16.0,0.0,-1
2139,7,CNMLAMPL,Total,3820017474.0,70.0,1600124163,70011731,"PL CC 8003/000 1010X510X20,0 NE",16.0,0.0,-1
2140,7,CNMEMBPL,Total,3820017474.0,40.0,1600124164,70000163,"PL CC 8123/000 1010X510X10,0 01",32.0,0.0,-1
2141,7,CNMLAMPL,Total,3820017474.0,40.0,1600124165,70005700,"PL CC 8123/000 1010X510X10,0 NE",32.0,0.0,-1
2142,11,CRMEMBPL,Total,3820017474.0,10.0,1600124263,70003270,"PL CR 1028/2T5 970X970X1,05 01",1000.0,0.0,-1
2143,11,CRMEMBPL,Printing + Manual,3820017474.0,10.0,1600124263,70003270,"PL CR 1028/2T5 970X970X1,05 01",1000.0,0.0,-1
2144,11,CRMGUILH,Total,3820017474.0,10.0,1600124264,70006318,"PL CR 1028/2T5 970X970X1,05 NE",1000.0,0.0,-1
2145,11,CRMLAMPL,Total,3820017474.0,10.0,1600124265,70006111,"PL CR 1028/2T5 1000X1000X1,05 NE",1120.0,0.0,-1
2146,11,CRMLAMPL,Printing + Manual,3820017474.0,10.0,1600124265,70006111,"PL CR 1028/2T5 1000X1000X1,05 NE",1120.0,0.0,-1
2147,11,CRMEMBPL,Total,3820017474.0,20.0,1600124266,70014379,"PL CR 1521/CBK 1270X1040X3,0 SE",200.0,0.0,-1
2148,20,CRMEMBPL,Total,3820017474.0,30.0,1600124267,70014379,"PL CR 1521/CBK 1270X1040X3,0 SE",200.0,0.0,-1
2149,11,CRMLAMPL,Total,3820017474.0,20.0,1600124268,70006536,"PL CR 1521/000 1270X1040X3,0 NE",200.0,0.0,-1
2150,20,CRMLAMPL,Total,3820017474.0,30.0,1600124269,70006536,"PL CR 1521/000 1270X1040X3,0 NE",200.0,0.0,-1
2151,11,CCSPINAC,Total,3820017474.0,20.0,1600124270,70014362,"PL CR 1521/CBK 1270X1040X3,0 NE",200.0,0.0,-1
2152,20,CCSPINAC,Total,3820017474.0,30.0,1600124271,70014362,"PL CR 1521/CBK 1270X1040X3,0 NE",200.0,0.0,-1
2153,3,CCSCNCMQ,Total,3820017473.0,10.0,1600124196,72001459,ES CC BL YOGA [8026] 220X120X65 NE,1600.0,0.0,-1
2154,3,CNMLAMLX,Total,3820017473.0,10.0,1600124197,70021822,"PL CC 8026/S21 940X640X65,0 NE",84.0,0.0,-1
2155,3,CCSEBAAC,Total,3820017473.0,10.0,1600124198,72001457,ES CC BL YOGA [8026] 220X120X65 01,1600.0,0.0,-1
2156,3,CNMSERPL,Total,3820017473.0,10.0,1600124199,70021824,"PL CC 8026/000 940X640X67,0 NE",84.0,0.0,-1
2157,4,CCSCNCMQ,Total,3820017473.0,20.0,1600124203,72001458,ES CC BL YOGA [8026] 220X117X75 NE,3000.0,0.0,-1
2158,4,CNMLAMLX,Total,3820017473.0,20.0,1600124204,70021821,"PL CC 8026/S21 940X640X75,0 NE",316.0,0.0,-1
2159,4,CNMSERPL,Total,3820017473.0,20.0,1600124205,70021823,"PL CC 8026/000 940X640X77,0 NE",316.0,0.0,-1
2160,4,CCSEBAAC,Total,3820017473.0,20.0,1600124206,72001456,"ES CC BL YOGA [8026] 220X117X75,0 02",3000.0,0.0,-1
2161,5,CCSEBAAC,Total,3820017473.0,20.0,1600124207,72001456,"ES CC BL YOGA [8026] 220X117X75,0 02",3000.0,0.0,-1
2162,5,CCSCNCMQ,Total,3820017473.0,20.0,1600124208,72001458,ES CC BL YOGA [8026] 220X117X75 NE,3000.0,0.0,-1
2163,3,CNMLAMPL,Total,3820017472.0,10.0,1600124015,70003843,"PL CC 8457/P3M 920X615X10,0 WN",2.0,0.0,-1
2164,3,CNMLAMPL,Printing + Manual,3820017472.0,10.0,1600124015,70003843,"PL CC 8457/P3M 920X615X10,0 WN",2.0,0.0,-1
2165,3,CNMSERPL,Total,3820017472.0,30.0,1600124016,70003844,"PL CC 8457/P3M 920X615X20,0 WN",7.0,0.0,-1
2166,3,CNMSERPL,Printing + Manual,3820017472.0,30.0,1600124016,70003844,"PL CC 8457/P3M 920X615X20,0 WN",7.0,0.0,-1
2167,3,CNMSERPL,Total,3820017472.0,50.0,1600124017,70003845,"PL CC 8457/P3M 920X615X30,0 WN",31.0,0.0,-1
2168,3,CNMSERPL,Printing + Manual,3820017472.0,50.0,1600124017,70003845,"PL CC 8457/P3M 920X615X30,0 WN",31.0,0.0,-1
2169,3,CNMSERPL,Total,3820017472.0,70.0,1600124018,70003846,"PL CC 8457/P3M 920X615X40,0 WN",31.0,0.0,-1
2170,3,CNMSERPL,Printing + Manual,3820017472.0,70.0,1600124018,70003846,"PL CC 8457/P3M 920X615X40,0 WN",31.0,0.0,-1
2171,3,CNMSERPL,Total,3820017472.0,40.0,1600124019,70003921,"PL CC 8457/P3M 920X615X25,0 WN",19.0,0.0,-1
2172,3,CNMSERPL,Printing + Manual,3820017472.0,40.0,1600124019,70003921,"PL CC 8457/P3M 920X615X25,0 WN",19.0,0.0,-1
2173,3,CNMSERPL,Total,3820017472.0,60.0,1600124120,70003924,"PL CC 8457/P3M 920X615X35,0 WN",25.0,0.0,-1
2174,3,CNMSERPL,Printing + Manual,3820017472.0,60.0,1600124120,70003924,"PL CC 8457/P3M 920X615X35,0 WN",25.0,0.0,-1
2175,3,CNMSERPL,Total,3820017472.0,90.0,1600124121,70003956,"PL CC 8457/P3M 920X615X50,0 WN",22.0,0.0,-1
2176,3,CNMSERPL,Printing + Manual,3820017472.0,90.0,1600124121,70003956,"PL CC 8457/P3M 920X615X50,0 WN",22.0,0.0,-1
2177,3,CNMSERPL,Total,3820017472.0,80.0,1600124122,70004497,"PL CC 8457/P3M 920X615X45,0 WN",13.0,0.0,-1
2178,3,CNMSERPL,Printing + Manual,3820017472.0,80.0,1600124122,70004497,"PL CC 8457/P3M 920X615X45,0 WN",13.0,0.0,-1
2179,3,CNMSERPL,Total,3820017472.0,20.0,1600124123,70014008,"PL CC 8457/P3M 920X615X15,0 00",4.0,0.0,-1
2180,3,CNMSERPL,Printing + Manual,3820017472.0,20.0,1600124123,70014008,"PL CC 8457/P3M 920X615X15,0 00",4.0,0.0,-1
2181,39,GMTEMBAL,Total,3820017462.0,10.0,1600124115,41000430,GRAN MD 1/2 80-90 SE SA009,7200.0,0.0,-1
2182,35,GMTEMBAL,Total,3820017461.0,10.0,1600124114,41000430,GRAN MD 1/2 80-90 SE SA009,7200.0,0.0,-1
2183,31,GMTEMBAL,Total,3820017460.0,10.0,1600124113,41000430,GRAN MD 1/2 80-90 SE SA009,7200.0,0.0,-1
2184,26,GMTEMBAL,Total,3820017459.0,10.0,1600124112,41000430,GRAN MD 1/2 80-90 SE SA009,7200.0,0.0,-1
2185,22,GMTEMBAL,Total,3820017458.0,10.0,1600124111,41000430,GRAN MD 1/2 80-90 SE SA009,7200.0,0.0,-1
2186,17,GMTEMBAL,Total,3820017457.0,10.0,1600124110,41000430,GRAN MD 1/2 80-90 SE SA009,7200.0,0.0,-1
2187,13,GMTEMBAL,Total,3820017456.0,10.0,1600124109,41000430,GRAN MD 1/2 80-90 SE SA009,7200.0,0.0,-1
2188,9,CRMEMBPL,Total,3820017455.0,10.0,1600124478,70001546,"PL CR 1028/000 915X915X1,6 00",1395.0,0.0,-1
2189,9,CRMLAMPL,Total,3820017455.0,10.0,1600124479,70006227,"PL CR 1028/000 915X915X1,6 NE",1395.0,0.0,-1
2190,3,CCSEBAAC,Total,3820017453.0,10.0,1600124192,70023459,"RL ML C257/000 1000X1,8-10M 01",140.0,0.0,-1
2191,3,CCSREBAC,Total,3820017453.0,10.0,1600124193,70023458,"RL ML C257/000 1000X1,8-10M NE",140.0,0.0,-1
2192,3,CCSHOTAC,Total,3820017453.0,10.0,1600124194,70023457,"RL ML C257/000 1000X1,8 NE",1540.0,0.0,-1
2193,3,CNMLAMRL,Total,3820017453.0,10.0,1600124195,70023873,"RL CI 5156/000 1000X1,8 NE",1540.0,0.0,-1
2194,14,CRMRLMEI,Total,3820017451.0,10.0,1600124260,70001022,"RL CR 2549/000 1000X1,5-44M 00",6.0,0.0,-1
2195,14,CRMLAMRL,Total,3820017451.0,10.0,1600124262,70006845,"RL CR 2549/000 1000X1,5 NE",264.0,0.0,-1
2196,9,CRMEMBPL,Total,3820017450.0,10.0,1600124257,70001110,"PL CR 1521/000 1000X1000X3,0 00",400.0,0.0,-1
2197,9,CRMLAMPL,Total,3820017450.0,10.0,1600124259,70003728,"PL CR 1521/000 1000X1000X3,0 NE",400.0,0.0,-1
2198,17,CRMRLMEI,Total,3820017449.0,10.0,1600124255,70001995,"RL CR 1049/PT1 1000X5,0-13M UK",12.0,0.0,-1
2199,17,CRMLAMRL,Total,3820017449.0,10.0,1600124256,70008182,"RL CR 1049/PT1 1000X5,0 NE",156.0,0.0,-1
2200,4,CCSREBAC,Total,3820017448.0,10.0,1600123910,70026829,"PL ML C372/000 1700X600X4,0 ZZ",550.0,0.0,-1
2201,4,CCSCMEAC,Total,3820017448.0,10.0,1600123911,70026828,"RL ML C372/000 1270X4,0 NE",490.88,0.0,-1
2202,4,CCSCMEAC,Total,3820017448.0,10.0,1600123911,70026828,"RL ML C372/000 1270X4,0 NE",490.88,0.0,-1
2203,4,CCSCMEAC,Total,3820017448.0,10.0,1600123912,70026827,"RL ML C371/000 1270X3,0 NE",490.88,0.0,-1
2204,4,CRMLAMRL,Total,3820017448.0,10.0,1600123913,70026826,"RL CI 5320/000 1270X3,0 NE",490.88,0.0,-1
2205,4,CNMLAMRL,Total,3820017448.0,10.0,1600123914,70026824,"RL CC 8224/000 1270X1,0 NE",490.88,0.0,-1
2206,8,CRMRLMEI,Total,3820017447.0,10.0,1600123982,70007301,"RL CI 5154/000 1245X2,0-50M 03",4.0,0.0,-1
2207,8,CRMLAMRL,Total,3820017447.0,10.0,1600123983,70006488,"RL CI 5154/000 1245X2,0 NE",200.0,0.0,-1
2208,7,CRMEMBPL,Total,3820017446.0,10.0,1600123978,70001354,"PL CR H90L/PAL 915X915X1,0 SE",300.0,0.0,-1
2209,7,CRMEMBPL,Printing + Manual,3820017446.0,10.0,1600123978,70001354,"PL CR H90L/PAL 915X915X1,0 SE",300.0,0.0,-1
2210,7,CRMLAMPL,Total,3820017446.0,10.0,1600123979,70009584,"PL CR H90L/PAL 915X915X1,0 NE",300.0,0.0,-1
2211,7,CRMLAMPL,Printing + Manual,3820017446.0,10.0,1600123979,70009584,"PL CR H90L/PAL 915X915X1,0 NE",300.0,0.0,-1
2212,7,CRMRLMEI,Total,3820017446.0,20.0,1600125347,70003216,"RL CR S112/PT1 1020X2,0-33M SE",6.0,0.0,-1
2213,7,CRMLAMRL,Total,3820017446.0,20.0,1600125348,70007422,"RL CR S112/PT1 1020X2,0 NE",198.0,0.0,-1
2214,6,CNMEMBPL,Total,3820017437.0,10.0,1600123864,70002646,"PL CC 8821/2SB 1000X500X20,0 00",270.0,0.0,-1
2215,6,CNMEMBPL,Printing + Manual,3820017437.0,10.0,1600123864,70002646,"PL CC 8821/2SB 1000X500X20,0 00",270.0,0.0,-1
