Nome planejador,Status ordem de produção,Tipo de Ordem de produção/planeada,Ordem Venda / Transferência,Item OV/Transferência,Data de criação da ov,Sold to,Responsável SAC,Ordem de produção / planeada,Data-base do início,Data-base do fim,Data desejada de saída de mercadoria,Semana saída de mercadoria,Material de produção,Texto breve de material,Quantidade total da ordem,Componente,Descritivo componente,Qtd.necessária,Descritivo de Centro de Trabalho,Centro de trabalho,Duração da operação,País Destino,Quantidade fornecida ordem de produção
CCS,,LA,,0.0,,,,383783634.0,15/06/2021,15/06/2021,,0.0,72001535,ES ML TANGRAM [C450] TILE 3 QUADRADOS 01,120.0,72001536,ES ML TANGRAM N1 [C449] TILE 3 QUADRA NE,240.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.857,,0.0
CCS,,LA,,0.0,,,,383783634.0,15/06/2021,15/06/2021,,0.0,72001535,ES ML TANGRAM [C450] TILE 3 QUADRADOS 01,120.0,72001538,ES ML TANGRAM N3 [C249] TILE 3 QUADRA NE,120.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.857,,0.0
CCS,,LA,,0.0,,,,383783635.0,15/06/2021,15/06/2021,,0.0,72001549,"TM CC 8003 29TM 2,9 025 01",125.0,72001548,"TM CC 8003 29TM 2,9 025 NE",132.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.167,,0.0
CCS,,LA,,0.0,,,,383783636.0,15/06/2021,15/06/2021,,0.0,72001553,"TM CC 8003 29TM 2,9 028 01",125.0,72001552,"TM CC 8003 29TM 2,9 028 NE",132.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.167,,0.0
CCS,,LA,,0.0,,,,383783637.0,15/06/2021,15/06/2021,,0.0,72001556,"TM CC 8003 68TM 2,9 028 01",60.0,72001555,"TM CC 8003 68TM 2,9 028 NE",60.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.08,,0.0
CCS,,LA,,0.0,,,,383783638.0,15/06/2021,15/06/2021,,0.0,72001557,"TM CC 8003 68TM 2,9 026 02",60.0,72001267,"TM CC 8003 68TM 2,9 026 NE",60.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.08,,0.0
CCS,,LA,,0.0,,,,383783639.0,15/06/2021,15/06/2021,,0.0,72001560,"TM CC 8003 29TM 2,9 026 01",125.0,72001559,"TM CC 8003 29TM 2,9 026 NE",132.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.167,,0.0
CCS,,LA,,0.0,,,,383783640.0,15/06/2021,15/06/2021,,0.0,72001569,"ES ML C234/000 500X400X3,0 01",75.0,72001157,"ES ML C234 500X400X3,0 000 NE",75.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.094,,0.0
CCS,,LA,,0.0,,,,383783645.0,15/06/2021,15/06/2021,,0.0,72001723,KT CC 4 [2A+B+C] 8003/S11 TILE 3 QUAD 01,120.0,71005127,PC CC 8003/S11 TILE 3 QUAD AZ CLA NE,120.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.15,,0.0
CCS,,LA,,0.0,,,,383783645.0,15/06/2021,15/06/2021,,0.0,72001723,KT CC 4 [2A+B+C] 8003/S11 TILE 3 QUAD 01,120.0,71005125,PC CC 8003/S11 TILE 3 QUAD CORTIÇA NE,120.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.15,,0.0
CCS,,LA,,0.0,,,,383783645.0,15/06/2021,15/06/2021,,0.0,72001723,KT CC 4 [2A+B+C] 8003/S11 TILE 3 QUAD 01,120.0,71005126,PC CC 8003/S11 TILE 3 QUAD AZ ESC NE,240.0,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,0.15,,0.0
GMT,,LA,,0.0,,,,383783646.0,15/06/2021,16/06/2021,,0.0,75000033,GRAN REV CORKEEN BASE LAYER 2/4 04,800.0,41000255,GRAN MD 2/4 65-75 HU-FA,800.0,GMT-EMBALAGEM SCS/BB,GMTEMBSB,0.8,,0.0
GMT,,LA,,0.0,,,,383783647.0,15/06/2021,15/06/2021,,0.0,75000034,GRAN REV CORKEEN 2/3 STD,13056.0,75000065,GRAN REV CORKEEN BD 2/3 SECO,13056.0,GMT-EMBALAGEM SCS/BB,GMTEMBSB,130.56,,0.0
GMT,,LA,,0.0,,,,383783649.0,07/09/2021,07/09/2021,,0.0,41000346,GRAN BD OSAKA 1/2 55-65 SE GR,9800.0,41000345,GRAN BD OSAKA 1/2 55-65 HU GR,10260.6,GMT-SEC E FORNEC GRANUL,GMTSECAD,12.25,,0.0
GMT,,LA,,0.0,,,,383783650.0,08/10/2021,08/10/2021,,0.0,41000346,GRAN BD OSAKA 1/2 55-65 SE GR,4400.0,41000345,GRAN BD OSAKA 1/2 55-65 HU GR,4606.8,GMT-SEC E FORNEC GRANUL,GMTSECAD,5.5,,0.0
GMT,,LA,,0.0,,,,383783651.0,09/12/2021,09/12/2021,,0.0,41000346,GRAN BD OSAKA 1/2 55-65 SE GR,4000.0,41000345,GRAN BD OSAKA 1/2 55-65 HU GR,4188.0,GMT-SEC E FORNEC GRANUL,GMTSECAD,5.0,,0.0
GMT,,LA,,0.0,,,,383783652.0,02/07/2021,02/07/2021,,0.0,41000355,"GRAN AD M3 1,5/2 70-100 SE GR",422.0,41000354,"GRAN AD M3 1,5/2 70-100 HU GR",441.84,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.496,,0.0
GMT,,LA,,0.0,,,,383783653.0,23/07/2021,23/07/2021,,0.0,41000355,"GRAN AD M3 1,5/2 70-100 SE GR",4030.0,41000354,"GRAN AD M3 1,5/2 70-100 HU GR",4219.41,GMT-SEC E FORNEC GRANUL,GMTSECAD,4.741,,0.0
GMT,,LA,,0.0,,,,383783654.0,02/09/2021,02/09/2021,,0.0,41000355,"GRAN AD M3 1,5/2 70-100 SE GR",3030.0,41000354,"GRAN AD M3 1,5/2 70-100 HU GR",3172.41,GMT-SEC E FORNEC GRANUL,GMTSECAD,3.565,,0.0
GMT,,LA,,0.0,,,,383783655.0,02/07/2021,02/07/2021,,0.0,41000357,GRAN AD S6 1/2 100-120 SE GR,5000.0,41000356,GRAN AD S6 1/2 100-120 HU GR,5235.0,GMT-SEC E FORNEC GRANUL,GMTSECAD,5.882,,0.0
GMT,,LA,,0.0,,,,383783656.0,26/08/2021,26/08/2021,,0.0,41000357,GRAN AD S6 1/2 100-120 SE GR,6000.0,41000356,GRAN AD S6 1/2 100-120 HU GR,6282.0,GMT-SEC E FORNEC GRANUL,GMTSECAD,7.059,,0.0
GMT,,LA,,0.0,,,,383783657.0,01/07/2021,01/07/2021,,0.0,41000358,GRAN BD 3/7 68-72 SE GR,3863.0,41000286,GRAN RCT 3/7 60-70 HU SA CMP(A),3940.26,GMT-SEC E FORNEC GRANUL,GMTSECAD,4.292,,0.0
GMT,,LA,,0.0,,,,383783658.0,28/07/2021,28/07/2021,,0.0,41000358,GRAN BD 3/7 68-72 SE GR,4000.0,41000286,GRAN RCT 3/7 60-70 HU SA CMP(A),4080.0,GMT-SEC E FORNEC GRANUL,GMTSECAD,4.444,,0.0
GMT,,LA,,0.0,,,,383783659.0,07/09/2021,07/09/2021,,0.0,41000358,GRAN BD 3/7 68-72 SE GR,4000.0,41000286,GRAN RCT 3/7 60-70 HU SA CMP(A),4080.0,GMT-SEC E FORNEC GRANUL,GMTSECAD,4.444,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383783660.0,15/06/2021,15/06/2021,,0.0,42000033,REGRAN CR A137 1/2 GR,48010.0,70013759,PL CR A137/000 1270X760X152 NE,48010.0,CRM-REGRANULADOS DS,CRMTRIDS,68.586,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383783661.0,16/06/2021,16/06/2021,,0.0,46000119,MF CR A099 NE,1.0,41000285,"GRAN MF 5 0,2/0,5 50-70 HU SA CMP(A)",2.11,CRM-MISTURAÇÃO L2,CRMMISL2,1.351,,0.0
CNM - Transformaçã,,LA,,0.0,,,,383783667.0,15/06/2021,15/06/2021,,0.0,70000369,"PL CC 8405/S21 940X640X75,0 NE",79.0,70013532,"PL CC 8405/000 940X640X77,0 NE",79.0,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.79,,0.0
CNM - Aglomeração,,LA,,0.0,,,,383783668.0,01/07/2021,01/07/2021,,0.0,70001489,BL CC 9400/000 950x650X210 NE,21.96,AS_AGL_9400_4,AS_AGL_9400 LOTE 2/4 F + AD 1/2 + PM1,856.44,CNM-AGLOMERAÇÃO BL3,CNMAGBL3,0.994,,0.0
CNM - Aglomeração,,LA,,0.0,,,,383783668.0,01/07/2021,01/07/2021,,0.0,70001489,BL CC 9400/000 950x650X210 NE,21.96,41000304,GRAN MD 2/4 65-75 SE-FA GR,421.64,CNM-AGLOMERAÇÃO BL3,CNMAGBL3,0.994,,0.0
CNM - Aglomeração,,LA,,0.0,,,,383783668.0,01/07/2021,01/07/2021,,0.0,70001489,BL CC 9400/000 950x650X210 NE,21.96,41000333,GRAN AD 1/2 100-120 SE GR,346.97,CNM-AGLOMERAÇÃO BL3,CNMAGBL3,0.994,,0.0
CNM - Aglomeração,,LA,,0.0,,,,383783669.0,25/06/2021,25/06/2021,,0.0,70002824,CL CC 8232 1270X1100 NE,0.268,AS_AGL_8232,AS_AGL_8232 BD 1/2 + A-5,68.37,CNM-AG/CILINDROS,CNMAGLCI,0.051,,0.0
CNM - Aglomeração,,LA,,0.0,,,,383783669.0,25/06/2021,25/06/2021,,0.0,70002824,CL CC 8232 1270X1100 NE,0.268,41000314,GRAN BD 1/2 58-62 SE GR,59.2,CNM-AG/CILINDROS,CNMAGLCI,0.051,,0.0
CCS,,LA,,0.0,,,,383783671.0,15/06/2021,15/06/2021,,0.0,70003963,"PL CI 5085/000 500X500X8,0 NE",923.0,70014841,"PL CI 5085/000 1030X530X8,0 NE",462.0,CCS-SECCIONADORA,CCSSECME,3.692,,0.0
CNM - Transformaçã,,LA,,0.0,,,,383783766.0,16/06/2021,16/06/2021,,0.0,70006592,"RL CC 8210/000 1000X1,8-10M NE",90.0,70006573,"RL CC 8210/000 1000X1,8 NE",900.0,CNM-REBOBINADOR MR AUTO,CNMREBMA,0.672,,0.0
CNM - Transformaçã,,LA,,0.0,,,,383783767.0,25/06/2021,25/06/2021,,0.0,70006592,"RL CC 8210/000 1000X1,8-10M NE",350.0,70006573,"RL CC 8210/000 1000X1,8 NE",3500.0,CNM-REBOBINADOR MR AUTO,CNMREBMA,2.612,,0.0
CRM - Transformaçã,,LA,,0.0,,,,383783791.0,29/07/2021,30/07/2021,,0.0,70006815,"RL CI 5923/000 1000X1,6 NE",5400.0,70006848,CL CI 5923 1067X950 NE,13.905,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,22.041,,0.0
CNM - Transformaçã,,LA,,0.0,,,,383783796.0,29/07/2021,30/07/2021,,0.0,70007189,"RL CI 5080/000 1000X1,8-10M NE",2160.0,70007161,"RL CI 5080/000 1000X1,8 NE",21818.16,CNM-REBOBINADOR MR AUTO,CNMREBMA,22.597,,0.0
CCS,,LA,,0.0,,,,383783826.0,16/06/2021,18/06/2021,,0.0,70007853,"RL ML C255/000 1000X1,8-10M NE",1440.0,70014324,"RL ML C255/000 1000X1,8 NE",15840.0,CCS-REBOBINADOR,CCSREBAC,38.919,,0.0
CCS,,LA,,0.0,,,,383783827.0,25/06/2021,25/06/2021,,0.0,70007853,"RL ML C255/000 1000X1,8-10M NE",450.0,70014324,"RL ML C255/000 1000X1,8 NE",4950.0,CCS-REBOBINADOR,CCSREBAC,12.162,,0.0
CRM - Transformaçã,,LA,,0.0,,,,383783905.0,15/06/2021,15/06/2021,,0.0,70010033,"PL CI 5711/000  600X600X10,0 NE",200.0,70008312,"RL CI 5711/000 600X10,0 NE",120.0,CRM-MEI,CRMRLMEI,1.739,,0.0
CCS,,LA,,0.0,,,,383783917.0,15/06/2021,15/06/2021,,0.0,70010545,"PL CC 8810/000 500X500X10,0 NE",1120.0,70002684,"PL CC 8810/000 1030X530X10,0 NE",560.0,CCS-SECCIONADORA,CCSSECME,2.765,,0.0
CCS,,LA,,0.0,,,,383783918.0,28/06/2021,28/06/2021,,0.0,70010545,"PL CC 8810/000 500X500X10,0 NE",32.0,70002684,"PL CC 8810/000 1030X530X10,0 NE",16.0,CCS-SECCIONADORA,CCSSECME,0.079,,0.0
CNM - Transformaçã,,LA,,0.0,,,,383783934.0,27/07/2021,27/07/2021,,0.0,70015466,"PL CC 8745/S21 800X600X9,7 NE",931.0,70021759,BL CC 8745/000 800X600X210 NE,47.714,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,1.862,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383783956.0,09/07/2021,09/07/2021,,0.0,71000227,JT CR A089/000 M023 NE,10.0,46000117,MF CR A089 FCE NE,1.0,CRM-PRENSA/VULCANIZAÇÃO,CRMPRVUL,0.037,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383783957.0,15/07/2021,15/07/2021,,0.0,71000227,JT CR A089/000 M023 NE,2160.0,46000117,MF CR A089 FCE NE,1.0,CRM-PRENSA/VULCANIZAÇÃO,CRMPRVUL,8.0,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383783958.0,24/09/2021,24/09/2021,,0.0,71000227,JT CR A089/000 M023 NE,1000.0,46000117,MF CR A089 FCE NE,1.0,CRM-PRENSA/VULCANIZAÇÃO,CRMPRVUL,3.704,,0.0
CCS,,LA,,0.0,,,,383783973.0,15/06/2021,15/06/2021,,0.0,71004955,"PC ML C449/S11 500X500X4,00 NE",110.0,70023841,"PL ML C449/S11 1030X530X4,0 NE",58.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.379,,0.0
CCS,,LA,,0.0,,,,383783974.0,15/06/2021,15/06/2021,,0.0,71004957,PC CC 8405/S11 TILE 1 LIMOES NE,160.0,70000099,"PL CC 8405/S11 940X640X4,0 NE",42.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.2,,0.0
CCS,,LA,,0.0,,,,383783975.0,15/06/2021,15/06/2021,,0.0,71004961,PC CC 8405/S11 TILE 2 TRIANGULOS NE,160.0,70000099,"PL CC 8405/S11 940X640X4,0 NE",21.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.08,,0.0
CCS,,LA,,0.0,,,,383783976.0,15/06/2021,15/06/2021,,0.0,71004963,PC CI 5084/000 TILE 2 TRIANGULOS NE,160.0,70015078,"PL CI 5084/000 950X650X4,0 NE",21.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.08,,0.0
CCS,,LA,,0.0,,,,383783977.0,02/07/2021,02/07/2021,,0.0,71004965,PC CC 8003/S11 TILE 2 TRIAN CORTIÇA NE,120.0,70011670,"PL CC 8003/S11 940X640X4,0 NE",15.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783978.0,02/07/2021,02/07/2021,,0.0,71004966,PC CC 8003/S11 TILE 2 TRIAN AZ ESC NE,240.0,70023843,"PL CC 8003/S11 940X640X4,0 2A3B41",30.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.12,,0.0
CCS,,LA,,0.0,,,,383783979.0,02/07/2021,02/07/2021,,0.0,71004967,PC CC 8003/S11 TILE 2 TRIAN AZ CLA NE,120.0,70023844,"PL CC 8003/S11 940X640X4,0 A7C2C0",15.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783980.0,15/06/2021,15/06/2021,,0.0,71004975,PC CC 8405/S11 TILE 3 QUADRADOS NE,160.0,70000099,"PL CC 8405/S11 940X640X4,0 NE",21.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.08,,0.0
CCS,,LA,,0.0,,,,383783981.0,15/06/2021,15/06/2021,,0.0,71004980,PC CC 8405/S11 TILE 4 HEXAGONO NE,320.0,70000099,"PL CC 8405/S11 940X640X4,0 NE",56.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.213,,0.0
CCS,,LA,,0.0,,,,383783982.0,02/07/2021,02/07/2021,,0.0,71004983,"PC CC 8003/S11 940X640X4,0 LARANJA NE",120.0,70023924,"PL CC 8003/S11 940X640X4,0 F4A533",20.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783983.0,02/07/2021,02/07/2021,,0.0,71004984,"PC CC 8003/S11 940X640X4,0 SALMAO NE",120.0,70023925,"PL CC 8003/S11 940X640X4,0 E57D5C",20.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783984.0,02/07/2021,02/07/2021,,0.0,71004985,"PC CC 8003/S11 940X640X4,0 VERDE ESCU NE",120.0,70023926,"PL CC 8003/S11 940X640X4,0 44513A",20.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783985.0,02/07/2021,02/07/2021,,0.0,71004986,"PC CC 8003/S11 940X640X4,0 VERDE CLA NE",120.0,70023927,"PL CC 8003/S11 940X640X4,0 95954B",20.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783986.0,02/07/2021,02/07/2021,,0.0,71004987,"PC CC 8003/S11 940X640X4,0 CORTIÇA NE",120.0,70011670,"PL CC 8003/S11 940X640X4,0 NE",20.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783987.0,02/07/2021,02/07/2021,,0.0,71004988,"PC CC 8003/S11 940X640X4,0 AZUL CLA NE",120.0,70023928,"PL CC 8003/S11 940X640X4,0 F5B9CC5",20.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783988.0,02/07/2021,02/07/2021,,0.0,71004989,"PC CC 8003/S11 940X640X4,0 AZUL ESC NE",120.0,70023929,"PL CC 8003/S11 940X640X4,0 4A5262",20.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783989.0,02/07/2021,02/07/2021,,0.0,71004990,"PC CC 8003/S11 940X640X4,0 ROSA NE",120.0,70023930,"PL CC 8003/S11 940X640X4,0 F8AFA5A",20.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783990.0,15/06/2021,15/06/2021,,0.0,71005125,PC CC 8003/S11 TILE 3 QUAD CORTIÇA NE,120.0,70011670,"PL CC 8003/S11 940X640X4,0 NE",15.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383783991.0,15/06/2021,15/06/2021,,0.0,71005126,PC CC 8003/S11 TILE 3 QUAD AZ ESC NE,240.0,70023843,"PL CC 8003/S11 940X640X4,0 2A3B41",30.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.12,,0.0
CCS,,LA,,0.0,,,,383783992.0,15/06/2021,15/06/2021,,0.0,71005127,PC CC 8003/S11 TILE 3 QUAD AZ CLA NE,120.0,70023844,"PL CC 8003/S11 940X640X4,0 A7C2C0",15.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.06,,0.0
CCS,,LA,,0.0,,,,383784008.0,15/06/2021,15/06/2021,,0.0,72000315,MB ML C221 11W NT 000 NE,800.0,70011435,"PL ML C221/000 375X275X7,0 NE",800.0,CCS- MONTAGEM MANUAL MEMOS,CCSMTMME,2.0,,0.0
CCS,,LA,,0.0,,,,383784032.0,15/06/2021,15/06/2021,,0.0,72001157,"ES ML C234 500X400X3,0 000 NE",150.0,70014874,"PL ML C234/000 950X650X3,0 NE",75.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.3,,0.0
CCS,,LA,,0.0,,,,383784033.0,15/06/2021,15/06/2021,,0.0,72001165,"ES ML C226 200X200X3,0 000 NE",90.0,70014877,"PL ML C226/000 950X650X3,0 NE",8.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.036,,0.0
CCS,,LA,,0.0,,,,383784034.0,15/06/2021,15/06/2021,,0.0,72001166,"TM CC 8003 68TM 2,9 025 NE",63.0,70014888,"PL CC 8003/2D1 640X470X2,9",32.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.079,,0.0
CCS,,LA,,0.0,,,,383784035.0,15/06/2021,15/06/2021,,0.0,72001182,"MB ML C355 500X400X10,0 000 NE",65.0,70014903,"PL ML C355/000 940X640X10,0 NE",35.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.13,,0.0
CCS,,LA,,0.0,,,,383784036.0,15/06/2021,15/06/2021,,0.0,72001184,"MB ML C356 500X400X10,0 000 NE",39.0,70014904,"PL ML C356/000 930X620X10,0 NE",21.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.078,,0.0
CCS,,LA,,0.0,,,,383784037.0,15/06/2021,15/06/2021,,0.0,72001188,"MB ML C356 D430 10,0 000 NE",27.0,70014904,"PL ML C356/000 930X620X10,0 NE",15.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.054,,0.0
CCS,,LA,,0.0,,,,383784038.0,15/06/2021,15/06/2021,,0.0,72001190,"MB ML C355 445X445X10,0 000 NE",25.0,70014903,"PL ML C355/000 940X640X10,0 NE",14.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.05,,0.0
CCS,,LA,,0.0,,,,383784039.0,15/06/2021,15/06/2021,,0.0,72001192,"MB ML C356 445X445X10,0 000 NE",51.0,70014904,"PL ML C356/000 930X620X10,0 NE",27.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.102,,0.0
CCS,,LA,,0.0,,,,383784040.0,15/06/2021,15/06/2021,,0.0,72001220,"TM CC 8003 13TM 2,9 027 NE",720.0,70015140,"PL CC 8003/2D3 305X305X2,9",80.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.36,,0.0
CCS,,LA,,0.0,,,,383784041.0,15/06/2021,15/06/2021,,0.0,72001232,"ES ML C234 D210 3,0 000 NE",90.0,70014874,"PL ML C234/000 950X650X3,0 NE",9.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.033,,0.0
CCS,,LA,,0.0,,,,383784044.0,15/06/2021,15/06/2021,,0.0,72001267,"TM CC 8003 68TM 2,9 026 NE",60.0,70015249,"PL CC 8003/2D2 640X470X2,9",30.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.15,,0.0
CCS,,LA,,0.0,,,,383784045.0,15/06/2021,15/06/2021,,0.0,72001436,ES ML TANGRAM N4 [C449] NE,45.0,70015622,"PL ML C449/000 940X640X4,0 NE",8.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.03,,0.0
CCS,,LA,,0.0,,,,383784046.0,15/06/2021,15/06/2021,,0.0,72001539,ES ML TANGRAM N4 [C449] TILE 3 QUADRA NE,120.0,70015622,"PL ML C449/000 940X640X4,0 NE",21.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.08,,0.0
CCS,,LA,,0.0,,,,383784047.0,15/06/2021,15/06/2021,,0.0,72001548,"TM CC 8003 29TM 2,9 025 NE",132.0,72001550,"TM CC 8003 29TM 2,9 025",66.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.264,,0.0
CCS,,LA,,0.0,,,,383784048.0,15/06/2021,15/06/2021,,0.0,72001552,"TM CC 8003 29TM 2,9 028 NE",132.0,72001551,"TM CC 8003 29TM 2,9 028",66.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.264,,0.0
CCS,,LA,,0.0,,,,383784049.0,15/06/2021,15/06/2021,,0.0,72001555,"TM CC 8003 68TM 2,9 028 NE",60.0,72001554,"TM CC 8003 68TM 2,9 028",32.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.12,,0.0
CCS,,LA,,0.0,,,,383784050.0,15/06/2021,15/06/2021,,0.0,72001559,"TM CC 8003 29TM 2,9 026 NE",132.0,70015249,"PL CC 8003/2D2 640X470X2,9",66.0,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.264,,0.0
CRM - Transformaçã,,LA,,0.0,,,,383784051.0,15/06/2021,15/06/2021,,0.0,72001609,ES CC 8703/OCL 1450X575X325 BMW NE,1.0,70005999,BL CC 8703/ORT 950x650X200 NE,4.06,CRM-SERRA,CRMSERRA,0.167,,0.0
iCorkFactory,,LA,,0.0,,,,383784059.0,15/06/2021,15/06/2021,,0.0,75000065,GRAN REV CORKEEN BD 2/3 SECO,120.0,41000309,GRAN BD 2/3 65-70 HU GR,126.0,ICF - MISTURADOR HORIZONTAL,ICFMISTH,0.6,,0.0
iCorkFactory,,LA,,0.0,,,,383784060.0,15/06/2021,15/06/2021,,0.0,75000065,GRAN REV CORKEEN BD 2/3 SECO,770.0,41000309,GRAN BD 2/3 65-70 HU GR,808.5,ICF - MISTURADOR HORIZONTAL,ICFMISTH,3.85,,0.0
iCorkFactory,,LA,,0.0,,,,383784061.0,15/06/2021,15/06/2021,,0.0,75000065,GRAN REV CORKEEN BD 2/3 SECO,13056.0,41000309,GRAN BD 2/3 65-70 HU GR,13708.8,ICF - MISTURADOR HORIZONTAL,ICFMISTH,65.28,,0.0
CNM - Transformaçã,,LA,,0.0,,,,383784071.0,15/06/2021,15/06/2021,,0.0,70000099,"PL CC 8405/S11 940X640X4,0 NE",14.0,70005847,BL CC 8405/ORT 940X640X250 NE,0.241,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.031,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383784082.0,09/07/2021,09/07/2021,,0.0,70000780,BL CR NL53/000 1270X660X152 NE,3.161,46000250,MF CR NL53 BL NE,4.0,CRM-AGLOM.BLOCOS,CRMAGLBL,0.336,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383784083.0,16/07/2021,16/07/2021,,0.0,70000802,"BL CR CM71/000 915X915X51,0 NE",4.86,70011926,"BL CR CM71/OSV 915X915X51,0 NE",4.86,CRM-VULCANIZAÇÃO,CRMMULTI,2.43,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383784084.0,09/07/2021,09/07/2021,,0.0,70000807,"BL CR CM62/000 915X915X51,0 NE",14.501,70005358,"BL CR CM62/OSV 915X915X51,0 NE",14.501,CRM-VULCANIZAÇÃO,CRMMULTI,7.25,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383784085.0,01/10/2021,01/10/2021,,0.0,70000865,BL CR 2549/000 1000X1000X152 NE,0.134,46000080,MF CR 2549 BL NE,1.0,CRM-AGLOM.BLOCOS,CRMAGLBL,0.014,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383784086.0,09/07/2021,09/07/2021,,0.0,70000888,CL CR NL53 1092X762 NE,3.251,46000251,MF CR NL53 CL NE,15.0,CRM-PLYUPS,CRMAGPLY,1.084,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383784087.0,16/07/2021,16/07/2021,,0.0,70000888,CL CR NL53 1092X762 NE,3.373,46000251,MF CR NL53 CL NE,15.0,CRM-PLYUPS,CRMAGPLY,1.124,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383784088.0,30/07/2021,30/07/2021,,0.0,70000895,CL CI 5015 1245X990 NE,1.099,42000026,REGRAN CR 0/2 GR DIV,306.48,CRM-CIL.AGLOM.DS/RR,CRMAGLDS,0.588,,0.0
CRM - Aglomeração,,LA,,0.0,,,,383784088.0,30/07/2021,30/07/2021,,0.0,70000895,CL CI 5015 1245X990 NE,1.099,45000004,GRAN N/ CORT PNEU 0.6/0.8,204.32,CRM-CIL.AGLOM.DS/RR,CRMAGLDS,0.588,,0.0
