,centro de trabalho,acabamento,semana,carga ocupada
2725,CRMMISL2,Total,94,0.0
2726,CRMMISL2,Total,95,0.0
2727,CRMMISL2,Total,96,0.0
2728,CRMMISL2,Total,97,0.0
2729,CRMMISL2,Total,98,0.0
2730,CRMMISL2,Total,99,0.0
2731,CRMMISL2,Total,100,0.0
2732,CRMMISL2,Total,101,0.0
2733,CRMMISL2,Total,102,0.0
2734,CRMMISL2,Total,103,0.0
2735,CRMMISL2,Total,104,0.0
2736,CRMEMBAG,Total,48,75.77999999999975
2737,CRMEMBAG,Total,49,74.15999999999985
2738,CRMEMBAG,Total,50,50.88000000000011
2739,CRMEMBAG,Total,51,0.36000000000012733
2740,CRMEMBAG,Total,52,0.0
2741,CRMEMBAG,Total,53,33.3119999999999
2742,CRMEMBAG,Total,54,69.39999999999964
2743,CRMEMBAG,Total,55,30.527999999999793
2744,CRMEMBAG,Total,56,0.3599999999996726
2745,CRMEMBAG,Total,57,0.0
2746,CRMEMBAG,Total,58,0.0
2747,CRMEMBAG,Total,59,0.0
2748,CRMEMBAG,Total,60,0.0
2749,CRMEMBAG,Total,61,0.0
2750,CRMEMBAG,Total,62,0.0
2751,CRMEMBAG,Total,63,0.3599999999996726
2752,CRMEMBAG,Total,64,0.0
2753,CRMEMBAG,Total,65,0.0
2754,CRMEMBAG,Total,66,0.0
2755,CRMEMBAG,Total,67,0.0
2756,CRMEMBAG,Total,68,0.0
2757,CRMEMBAG,Total,69,0.0
2758,CRMEMBAG,Total,70,0.0
2759,CRMEMBAG,Total,71,0.0
2760,CRMEMBAG,Total,72,0.0
2761,CRMEMBAG,Total,73,0.0
2762,CRMEMBAG,Total,74,0.0
2763,CRMEMBAG,Total,75,0.0
2764,CRMEMBAG,Total,76,0.0
2765,CRMEMBAG,Total,77,0.0
2766,CRMEMBAG,Total,78,0.0
2767,CRMEMBAG,Total,79,0.0
2768,CRMEMBAG,Total,80,0.0
2769,CRMEMBAG,Total,81,0.0
2770,CRMEMBAG,Total,82,0.0
2771,CRMEMBAG,Total,83,0.0
2772,CRMEMBAG,Total,84,0.0
2773,CRMEMBAG,Total,85,0.0
2774,CRMEMBAG,Total,86,0.0
2775,CRMEMBAG,Total,87,0.0
2776,CRMEMBAG,Total,88,0.0
2777,CRMEMBAG,Total,89,0.0
2778,CRMEMBAG,Total,90,0.0
2779,CRMEMBAG,Total,91,0.0
2780,CRMEMBAG,Total,92,0.0
2781,CRMEMBAG,Total,93,0.0
2782,CRMEMBAG,Total,94,0.0
2783,CRMEMBAG,Total,95,0.0
2784,CRMEMBAG,Total,96,0.0
2785,CRMEMBAG,Total,97,0.0
2786,CRMEMBAG,Total,98,0.0
2787,CRMEMBAG,Total,99,0.0
2788,CRMEMBAG,Total,100,0.0
2789,CRMEMBAG,Total,101,0.0
2790,CRMEMBAG,Total,102,0.0
2791,CRMEMBAG,Total,103,0.0
2792,CRMEMBAG,Total,104,0.0
2793,CRMTRIDS,Total,48,0.0
2794,CRMTRIDS,Total,49,0.0
2795,CRMTRIDS,Total,50,0.0
2796,CRMTRIDS,Total,51,0.0
2797,CRMTRIDS,Total,52,0.0
2798,CRMTRIDS,Total,53,0.0
2799,CRMTRIDS,Total,54,0.0
2800,CRMTRIDS,Total,55,0.0
2801,CRMTRIDS,Total,56,0.0
2802,CRMTRIDS,Total,57,0.0
2803,CRMTRIDS,Total,58,0.0
2804,CRMTRIDS,Total,59,0.0
2805,CRMTRIDS,Total,60,0.0
2806,CRMTRIDS,Total,61,0.0
2807,CRMTRIDS,Total,62,0.0
2808,CRMTRIDS,Total,63,0.0
2809,CRMTRIDS,Total,64,0.0
2810,CRMTRIDS,Total,65,0.0
2811,CRMTRIDS,Total,66,0.0
2812,CRMTRIDS,Total,67,0.0
2813,CRMTRIDS,Total,68,0.0
2814,CRMTRIDS,Total,69,0.0
2815,CRMTRIDS,Total,70,0.0
2816,CRMTRIDS,Total,71,0.0
2817,CRMTRIDS,Total,72,0.0
2818,CRMTRIDS,Total,73,0.0
2819,CRMTRIDS,Total,74,0.0
2820,CRMTRIDS,Total,75,0.0
2821,CRMTRIDS,Total,76,0.0
2822,CRMTRIDS,Total,77,0.0
2823,CRMTRIDS,Total,78,0.0
2824,CRMTRIDS,Total,79,0.0
2825,CRMTRIDS,Total,80,0.0
2826,CRMTRIDS,Total,81,0.0
2827,CRMTRIDS,Total,82,0.0
2828,CRMTRIDS,Total,83,0.0
2829,CRMTRIDS,Total,84,0.0
2830,CRMTRIDS,Total,85,0.0
2831,CRMTRIDS,Total,86,0.0
2832,CRMTRIDS,Total,87,0.0
2833,CRMTRIDS,Total,88,0.0
2834,CRMTRIDS,Total,89,0.0
2835,CRMTRIDS,Total,90,0.0
2836,CRMTRIDS,Total,91,0.0
2837,CRMTRIDS,Total,92,0.0
2838,CRMTRIDS,Total,93,0.0
2839,CRMTRIDS,Total,94,0.0
2840,CRMTRIDS,Total,95,0.0
2841,CRMTRIDS,Total,96,0.0
2842,CRMTRIDS,Total,97,0.0
2843,CRMTRIDS,Total,98,0.0
2844,CRMTRIDS,Total,99,0.0
2845,CRMTRIDS,Total,100,0.0
2846,CRMTRIDS,Total,101,0.0
2847,CRMTRIDS,Total,102,0.0
2848,CRMTRIDS,Total,103,0.0
2849,CRMTRIDS,Total,104,0.0
2850,CRMTRIEC,Total,48,0.0
2851,CRMTRIEC,Total,49,0.0
2852,CRMTRIEC,Total,50,0.0
2853,CRMTRIEC,Total,51,0.0
2854,CRMTRIEC,Total,52,0.0
2855,CRMTRIEC,Total,53,0.0
2856,CRMTRIEC,Total,54,0.0
2857,CRMTRIEC,Total,55,0.0
2858,CRMTRIEC,Total,56,0.0
2859,CRMTRIEC,Total,57,0.0
2860,CRMTRIEC,Total,58,0.0
2861,CRMTRIEC,Total,59,0.0
2862,CRMTRIEC,Total,60,0.0
2863,CRMTRIEC,Total,61,0.0
2864,CRMTRIEC,Total,62,0.0
2865,CRMTRIEC,Total,63,0.0
2866,CRMTRIEC,Total,64,0.0
2867,CRMTRIEC,Total,65,0.0
2868,CRMTRIEC,Total,66,0.0
2869,CRMTRIEC,Total,67,0.0
2870,CRMTRIEC,Total,68,0.0
2871,CRMTRIEC,Total,69,0.0
2872,CRMTRIEC,Total,70,0.0
2873,CRMTRIEC,Total,71,0.0
2874,CRMTRIEC,Total,72,0.0
2875,CRMTRIEC,Total,73,0.0
2876,CRMTRIEC,Total,74,0.0
2877,CRMTRIEC,Total,75,0.0
2878,CRMTRIEC,Total,76,0.0
2879,CRMTRIEC,Total,77,0.0
2880,CRMTRIEC,Total,78,0.0
2881,CRMTRIEC,Total,79,0.0
2882,CRMTRIEC,Total,80,0.0
2883,CRMTRIEC,Total,81,0.0
2884,CRMTRIEC,Total,82,0.0
2885,CRMTRIEC,Total,83,0.0
2886,CRMTRIEC,Total,84,0.0
2887,CRMTRIEC,Total,85,0.0
2888,CRMTRIEC,Total,86,0.0
2889,CRMTRIEC,Total,87,0.0
2890,CRMTRIEC,Total,88,0.0
2891,CRMTRIEC,Total,89,0.0
2892,CRMTRIEC,Total,90,0.0
2893,CRMTRIEC,Total,91,0.0
2894,CRMTRIEC,Total,92,0.0
2895,CRMTRIEC,Total,93,0.0
2896,CRMTRIEC,Total,94,0.0
2897,CRMTRIEC,Total,95,0.0
2898,CRMTRIEC,Total,96,0.0
2899,CRMTRIEC,Total,97,0.0
2900,CRMTRIEC,Total,98,0.0
2901,CRMTRIEC,Total,99,0.0
2902,CRMTRIEC,Total,100,0.0
2903,CRMTRIEC,Total,101,0.0
2904,CRMTRIEC,Total,102,0.0
2905,CRMTRIEC,Total,103,0.0
2906,CRMTRIEC,Total,104,0.0
2907,CCSPRESG,Total,48,26.40000000000009
2908,CCSPRESG,Total,49,0.0
2909,CCSPRESG,Total,50,0.0
2910,CCSPRESG,Total,51,0.0
2911,CCSPRESG,Total,52,0.0
2912,CCSSECME,Total,48,370.44000000000005
2913,CCSSECME,Total,49,0.0
2914,CCSSECME,Total,50,127.07999999999993
2915,CCSSECME,Total,51,0.0
2916,CCSSECME,Total,52,0.0
2917,CCSMTMME,Total,48,0.0
2918,CCSMTMME,Total,49,0.0
2919,CCSMTMME,Total,50,0.0
2920,CCSMTMME,Total,51,0.0
2921,CCSMTMME,Total,52,0.0
2922,CCSEMBME,Total,48,75.0
2923,CCSEMBME,Total,49,15.0
2924,CCSEMBME,Total,50,0.0
2925,CCSEMBME,Total,51,0.0
2926,CCSEMBME,Total,52,0.0
2927,CCSEMBME,PL,48,0.0
2928,CCSEMBME,PL,49,15.0
2929,CCSEMBME,PL,50,0.0
2930,CCSEMBME,PL,51,0.0
2931,CCSEMBME,PL,52,0.0
2932,CCSMTAME,Total,48,75.0
2933,CCSMTAME,Total,49,0.0
2934,CCSMTAME,Total,50,0.0
2935,CCSMTAME,Total,51,0.0
2936,CCSMTAME,Total,52,0.0
2937,CCSLIXPL,Total,48,0.0
2938,CCSLIXPL,Total,49,0.0
2939,CCSLIXPL,Total,50,0.0
2940,CCSLIXPL,Total,51,0.0
2941,CCSLIXPL,Total,52,0.0
2942,CCSCMEAC,Total,48,0.0
2943,CCSCMEAC,Total,49,0.0
2944,CCSCMEAC,Total,50,0.0
2945,CCSCMEAC,Total,51,0.0
2946,CCSCMEAC,Total,52,0.0
2947,CCSHOTAC,Total,48,0.0
2948,CCSHOTAC,Total,49,0.0
2949,CCSHOTAC,Total,50,0.0
2950,CCSHOTAC,Total,51,0.0
2951,CCSHOTAC,Total,52,0.0
2952,CCSLXRAC,Total,48,449.9813414634146
2953,CCSLXRAC,Total,49,449.98134146341454
2954,CCSLXRAC,Total,50,449.98134146341454
2955,CCSLXRAC,Total,51,0.0
2956,CCSLXRAC,Total,52,0.0
2957,CCSPINAC,Total,48,0.0
2958,CCSPINAC,Total,49,0.0
2959,CCSPINAC,Total,50,0.0
2960,CCSPINAC,Total,51,0.0
2961,CCSPINAC,Total,52,0.0
2962,CCSREBAC,Total,48,111.44000000000005
2963,CCSREBAC,Total,49,3066.0
2964,CCSREBAC,Total,50,3066.0
2965,CCSREBAC,Total,51,3066.0
2966,CCSREBAC,Total,52,1009.5400000000004
2967,CCSEBAAC,Total,48,0.0
2968,CCSEBAAC,Total,49,291.2991428571429
2969,CCSEBAAC,Total,50,291.2991428571429
2970,CCSEBAAC,Total,51,291.2991428571429
2971,CCSEBAAC,Total,52,0.0
2972,CCSMOLDA,Total,48,0.0
2973,CCSMOLDA,Total,49,0.0
2974,CCSMOLDA,Total,50,0.0
2975,CCSMOLDA,Total,51,0.0
2976,CCSMOLDA,Total,52,0.0
2977,CCSBALMQ,Total,48,0.0
2978,CCSBALMQ,Total,49,0.0
2979,CCSBALMQ,Total,50,0.0
2980,CCSBALMQ,Total,51,0.0
2981,CCSBALMQ,Total,52,0.0
2982,CCSPARAF,Total,48,0.0
2983,CCSPARAF,Total,49,48.0
2984,CCSPARAF,Total,50,0.0
2985,CCSPARAF,Total,51,0.0
2986,CCSPARAF,Total,52,0.0
2987,CCSEBMTR,Total,48,0.0
2988,CCSEBMTR,Total,49,0.0
2989,CCSEBMTR,Total,50,0.0
2990,CCSEBMTR,Total,51,0.0
2991,CCSEBMTR,Total,52,0.0
2992,CCSTRIVM,Total,48,468.24749999999995
2993,CCSTRIVM,Total,49,32.55000000000018
2994,CCSTRIVM,Total,50,0.0
2995,CCSTRIVM,Total,51,0.0
2996,CCSTRIVM,Total,52,0.0
2997,CCSTRIVA,Total,48,0.0
2998,CCSTRIVA,Total,49,0.0
2999,CCSTRIVA,Total,50,0.0
3000,CCSTRIVA,Total,51,0.0
3001,CCSTRIVA,Total,52,0.0
3002,CCSDIVMQ,Total,48,0.0
3003,CCSDIVMQ,Total,49,0.0
3004,CCSDIVMQ,Total,50,0.0
3005,CCSDIVMQ,Total,51,0.0
3006,CCSDIVMQ,Total,52,0.0
3007,CCSCNCMQ,Total,48,0.0
3008,CCSCNCMQ,Total,49,0.0
3009,CCSCNCMQ,Total,50,0.0
3010,CCSCNCMQ,Total,51,457.0971428571429
3011,CCSCNCMQ,Total,52,2803.2
3012,CCSENRAC,Total,48,0.0
3013,CCSENRAC,Total,49,0.0
3014,CCSENRAC,Total,50,0.0
3015,CCSENRAC,Total,51,0.0
3016,CCSENRAC,Total,52,0.0
3017,CCSJATAG,Total,48,72.78085714285726
3018,CCSJATAG,Total,49,0.0
3019,CCSJATAG,Total,50,0.0
3020,CCSJATAG,Total,51,0.0
3021,CCSJATAG,Total,52,0.0
3022,CCSVULJT,Total,48,228.7406249999999
3023,CCSVULJT,Total,49,187.2281250000001
3024,CCSVULJT,Total,50,0.0
3025,CCSVULJT,Total,51,0.0
3026,CCSVULJT,Total,52,0.0
3027,CCSBALJT,Total,48,0.0
3028,CCSBALJT,Total,49,0.0
3029,CCSBALJT,Total,50,0.0
3030,CCSBALJT,Total,51,0.0
3031,CCSBALJT,Total,52,0.0
3032,CCSBALJT,Outros,48,0.0
3033,CCSBALJT,Outros,49,0.0
3034,CCSBALJT,Outros,50,0.0
3035,CCSBALJT,Outros,51,0.0
3036,CCSBALJT,Outros,52,0.0
3037,CCSDIVJT,Total,48,0.0
3038,CCSDIVJT,Total,49,0.0
3039,CCSDIVJT,Total,50,0.0
3040,CCSDIVJT,Total,51,0.0
3041,CCSDIVJT,Total,52,0.0
3042,CCSPRECO,Total,48,0.0
3043,CCSPRECO,Total,49,0.0
3044,CCSPRECO,Total,50,0.0
3045,CCSPRECO,Total,51,0.0
3046,CCSPRECO,Total,52,0.0
3047,CCSEBKDV,Total,48,0.0
3048,CCSEBKDV,Total,49,0.0
3049,CCSEBKDV,Total,50,0.0
3050,CCSEBKDV,Total,51,0.0
3051,CCSEBKDV,Total,52,0.0
3052,CCSEMBJT,Total,48,1005.3900000000001
3053,CCSEMBJT,Total,49,1392.96
3054,CCSEMBJT,Total,50,914.73
3055,CCSEMBJT,Total,51,728.0999999999999
3056,CCSEMBJT,Total,52,1226.3999999999999
