,Centro de Trabalho,Acabamento,semana,capacidade
672,CNMSHT01,Total,71,2520.0
673,CNMSHT01,Total,72,3150.0
674,CNMSHT01,Total,73,3150.0
675,CNMSHT01,Total,74,3150.0
676,CNMSHT01,Total,75,3150.0
677,CNMSHT01,Total,76,3150.0
678,CNMSHT01,Total,77,2520.0
679,CNMSHT01,Total,78,1890.0
680,CNMSHT01,Total,79,3150.0
681,CNMSHT01,Total,80,3150.0
682,CNMSHT01,Total,81,3150.0
683,CNMSHT01,Total,82,3150.0
684,CNMSHT01,Total,83,3150.0
685,CNMSHT01,Total,84,3150.0
686,CNMSHT01,Total,85,3150.0
687,CNMSHT01,Total,86,3150.0
688,CNMSHT01,Total,87,0.0
689,CNMSHT01,Total,88,0.0
690,CNMSHT01,Total,89,3150.0
691,CNMSHT01,Total,90,3150.0
692,CNMSHT01,Total,91,3150.0
693,CNMSHT01,Total,92,3150.0
694,CNMSHT01,Total,93,3150.0
695,CNMSHT01,Total,94,2520.0
696,CNMSHT01,Total,95,3150.0
697,CNMSHT01,Total,96,3150.0
698,CNMSHT01,Total,97,3150.0
699,CNMSHT01,Total,98,2520.0
700,CNMSHT01,Total,99,3150.0
701,CNMSHT01,Total,100,3150.0
702,CNMSHT01,Total,101,3150.0
703,CNMSHT01,Total,102,2520.0
704,CNMSHT01,Total,103,2520.0
705,CNMSHT01,Total,104,3150.0
706,CNMSHT01,Total,105,3150.0
707,CNMSHT01,Total,106,1260.0
708,CNMEMBRL,Total,48,5040.0
709,CNMEMBRL,Total,49,5040.0
710,CNMEMBRL,Total,50,4032.000000000001
711,CNMEMBRL,Total,51,4032.000000000001
712,CNMEMBRL,Total,52,5040.0
713,CNMEMBRL,Total,53,5040.0
714,CNMEMBRL,Total,54,2016.0000000000005
715,CNMEMBRL,Total,55,4032.000000000001
716,CNMEMBRL,Total,56,5040.0
717,CNMEMBRL,Total,57,5040.0
718,CNMEMBRL,Total,58,5040.0
719,CNMEMBRL,Total,59,5040.0
720,CNMEMBRL,Total,60,5040.0
721,CNMEMBRL,Total,61,5040.0
722,CNMEMBRL,Total,62,5040.0
723,CNMEMBRL,Total,63,3024.0
724,CNMEMBRL,Total,64,5040.0
725,CNMEMBRL,Total,65,5040.0
726,CNMEMBRL,Total,66,5040.0
727,CNMEMBRL,Total,67,5040.0
728,CNMEMBRL,Total,68,5040.0
729,CNMEMBRL,Total,69,4032.000000000001
730,CNMEMBRL,Total,70,5040.0
731,CNMEMBRL,Total,71,4032.000000000001
732,CNMEMBRL,Total,72,5040.0
733,CNMEMBRL,Total,73,5040.0
734,CNMEMBRL,Total,74,5040.0
735,CNMEMBRL,Total,75,5040.0
736,CNMEMBRL,Total,76,5040.0
737,CNMEMBRL,Total,77,4032.000000000001
738,CNMEMBRL,Total,78,3024.0
739,CNMEMBRL,Total,79,5040.0
740,CNMEMBRL,Total,80,5040.0
741,CNMEMBRL,Total,81,5040.0
742,CNMEMBRL,Total,82,5040.0
743,CNMEMBRL,Total,83,5040.0
744,CNMEMBRL,Total,84,5040.0
745,CNMEMBRL,Total,85,5040.0
746,CNMEMBRL,Total,86,5040.0
747,CNMEMBRL,Total,87,0.0
748,CNMEMBRL,Total,88,0.0
749,CNMEMBRL,Total,89,5040.0
750,CNMEMBRL,Total,90,5040.0
751,CNMEMBRL,Total,91,5040.0
752,CNMEMBRL,Total,92,5040.0
753,CNMEMBRL,Total,93,5040.0
754,CNMEMBRL,Total,94,4032.000000000001
755,CNMEMBRL,Total,95,5040.0
756,CNMEMBRL,Total,96,5040.0
757,CNMEMBRL,Total,97,5040.0
758,CNMEMBRL,Total,98,4032.000000000001
759,CNMEMBRL,Total,99,5040.0
760,CNMEMBRL,Total,100,5040.0
761,CNMEMBRL,Total,101,5040.0
762,CNMEMBRL,Total,102,4032.000000000001
763,CNMEMBRL,Total,103,4032.000000000001
764,CNMEMBRL,Total,104,5040.0
765,CNMEMBRL,Total,105,5040.0
766,CNMEMBRL,Total,106,2016.0000000000005
767,CNMLAMPL,Total,48,23226.000000000004
768,CNMLAMPL,Total,49,23226.000000000004
769,CNMLAMPL,Total,50,18580.8
770,CNMLAMPL,Total,51,18580.8
771,CNMLAMPL,Total,52,23226.000000000004
772,CNMLAMPL,Total,53,23226.000000000004
773,CNMLAMPL,Total,54,9290.4
774,CNMLAMPL,Total,55,18580.8
775,CNMLAMPL,Total,56,23226.000000000004
776,CNMLAMPL,Total,57,23226.000000000004
777,CNMLAMPL,Total,58,23226.000000000004
778,CNMLAMPL,Total,59,23226.000000000004
779,CNMLAMPL,Total,60,23226.000000000004
780,CNMLAMPL,Total,61,23226.000000000004
781,CNMLAMPL,Total,62,23226.000000000004
782,CNMLAMPL,Total,63,13935.6
783,CNMLAMPL,Total,64,23226.000000000004
784,CNMLAMPL,Total,65,23226.000000000004
785,CNMLAMPL,Total,66,23226.000000000004
786,CNMLAMPL,Total,67,23226.000000000004
787,CNMLAMPL,Total,68,23226.000000000004
788,CNMLAMPL,Total,69,18580.8
789,CNMLAMPL,Total,70,23226.000000000004
790,CNMLAMPL,Total,71,18580.8
791,CNMLAMPL,Total,72,23226.000000000004
792,CNMLAMPL,Total,73,23226.000000000004
793,CNMLAMPL,Total,74,23226.000000000004
794,CNMLAMPL,Total,75,23226.000000000004
795,CNMLAMPL,Total,76,23226.000000000004
796,CNMLAMPL,Total,77,18580.8
797,CNMLAMPL,Total,78,13935.6
798,CNMLAMPL,Total,79,23226.000000000004
799,CNMLAMPL,Total,80,23226.000000000004
800,CNMLAMPL,Total,81,23226.000000000004
801,CNMLAMPL,Total,82,23226.000000000004
802,CNMLAMPL,Total,83,23226.000000000004
803,CNMLAMPL,Total,84,23226.000000000004
804,CNMLAMPL,Total,85,23226.000000000004
805,CNMLAMPL,Total,86,23226.000000000004
806,CNMLAMPL,Total,87,0.0
807,CNMLAMPL,Total,88,0.0
808,CNMLAMPL,Total,89,23226.000000000004
809,CNMLAMPL,Total,90,23226.000000000004
810,CNMLAMPL,Total,91,23226.000000000004
811,CNMLAMPL,Total,92,23226.000000000004
812,CNMLAMPL,Total,93,23226.000000000004
813,CNMLAMPL,Total,94,18580.8
814,CNMLAMPL,Total,95,23226.000000000004
815,CNMLAMPL,Total,96,23226.000000000004
816,CNMLAMPL,Total,97,23226.000000000004
817,CNMLAMPL,Total,98,18580.8
818,CNMLAMPL,Total,99,23226.000000000004
819,CNMLAMPL,Total,100,23226.000000000004
820,CNMLAMPL,Total,101,23226.000000000004
821,CNMLAMPL,Total,102,18580.8
822,CNMLAMPL,Total,103,18580.8
823,CNMLAMPL,Total,104,23226.000000000004
824,CNMLAMPL,Total,105,23226.000000000004
825,CNMLAMPL,Total,106,9290.4
826,CNMLAMPL,E01,48,3318.0
827,CNMLAMPL,E01,49,3318.0
828,CNMLAMPL,E01,50,2654.4000000000005
829,CNMLAMPL,E01,51,2654.4000000000005
830,CNMLAMPL,E01,52,3318.0
831,CNMLAMPL,E01,53,3318.0
832,CNMLAMPL,E01,54,1327.2000000000003
833,CNMLAMPL,E01,55,2654.4000000000005
834,CNMLAMPL,E01,56,3318.0
835,CNMLAMPL,E01,57,3318.0
836,CNMLAMPL,E01,58,3318.0
837,CNMLAMPL,E01,59,3318.0
838,CNMLAMPL,E01,60,3318.0
839,CNMLAMPL,E01,61,3318.0
840,CNMLAMPL,E01,62,3318.0
841,CNMLAMPL,E01,63,1990.8000000000002
842,CNMLAMPL,E01,64,3318.0
843,CNMLAMPL,E01,65,3318.0
844,CNMLAMPL,E01,66,3318.0
845,CNMLAMPL,E01,67,3318.0
846,CNMLAMPL,E01,68,3318.0
847,CNMLAMPL,E01,69,2654.4000000000005
848,CNMLAMPL,E01,70,3318.0
849,CNMLAMPL,E01,71,2654.4000000000005
850,CNMLAMPL,E01,72,3318.0
851,CNMLAMPL,E01,73,3318.0
852,CNMLAMPL,E01,74,3318.0
853,CNMLAMPL,E01,75,3318.0
854,CNMLAMPL,E01,76,3318.0
855,CNMLAMPL,E01,77,2654.4000000000005
856,CNMLAMPL,E01,78,1990.8000000000002
857,CNMLAMPL,E01,79,3318.0
858,CNMLAMPL,E01,80,3318.0
859,CNMLAMPL,E01,81,3318.0
860,CNMLAMPL,E01,82,3318.0
861,CNMLAMPL,E01,83,3318.0
862,CNMLAMPL,E01,84,3318.0
863,CNMLAMPL,E01,85,3318.0
864,CNMLAMPL,E01,86,3318.0
865,CNMLAMPL,E01,87,0.0
866,CNMLAMPL,E01,88,0.0
867,CNMLAMPL,E01,89,3318.0
868,CNMLAMPL,E01,90,3318.0
869,CNMLAMPL,E01,91,3318.0
870,CNMLAMPL,E01,92,3318.0
871,CNMLAMPL,E01,93,3318.0
872,CNMLAMPL,E01,94,2654.4000000000005
873,CNMLAMPL,E01,95,3318.0
874,CNMLAMPL,E01,96,3318.0
875,CNMLAMPL,E01,97,3318.0
876,CNMLAMPL,E01,98,2654.4000000000005
877,CNMLAMPL,E01,99,3318.0
878,CNMLAMPL,E01,100,3318.0
879,CNMLAMPL,E01,101,3318.0
880,CNMLAMPL,E01,102,2654.4000000000005
881,CNMLAMPL,E01,103,2654.4000000000005
882,CNMLAMPL,E01,104,3318.0
883,CNMLAMPL,E01,105,3318.0
884,CNMLAMPL,E01,106,1327.2000000000003
885,CNMEMBPL,Total,48,6426.0
886,CNMEMBPL,Total,49,6426.0
887,CNMEMBPL,Total,50,5140.8
888,CNMEMBPL,Total,51,5140.8
889,CNMEMBPL,Total,52,6426.0
890,CNMEMBPL,Total,53,6426.0
891,CNMEMBPL,Total,54,2570.4
892,CNMEMBPL,Total,55,5140.8
893,CNMEMBPL,Total,56,6426.0
894,CNMEMBPL,Total,57,6426.0
895,CNMEMBPL,Total,58,6426.0
896,CNMEMBPL,Total,59,6426.0
897,CNMEMBPL,Total,60,6426.0
898,CNMEMBPL,Total,61,6426.0
899,CNMEMBPL,Total,62,6426.0
900,CNMEMBPL,Total,63,3855.5999999999995
901,CNMEMBPL,Total,64,6426.0
902,CNMEMBPL,Total,65,6426.0
903,CNMEMBPL,Total,66,6426.0
904,CNMEMBPL,Total,67,6426.0
905,CNMEMBPL,Total,68,6426.0
906,CNMEMBPL,Total,69,5140.8
907,CNMEMBPL,Total,70,6426.0
908,CNMEMBPL,Total,71,5140.8
909,CNMEMBPL,Total,72,6426.0
910,CNMEMBPL,Total,73,6426.0
911,CNMEMBPL,Total,74,6426.0
912,CNMEMBPL,Total,75,6426.0
913,CNMEMBPL,Total,76,6426.0
914,CNMEMBPL,Total,77,5140.8
915,CNMEMBPL,Total,78,3855.5999999999995
916,CNMEMBPL,Total,79,6426.0
917,CNMEMBPL,Total,80,6426.0
918,CNMEMBPL,Total,81,6426.0
919,CNMEMBPL,Total,82,6426.0
920,CNMEMBPL,Total,83,6426.0
921,CNMEMBPL,Total,84,6426.0
922,CNMEMBPL,Total,85,6426.0
923,CNMEMBPL,Total,86,6426.0
924,CNMEMBPL,Total,87,0.0
925,CNMEMBPL,Total,88,0.0
926,CNMEMBPL,Total,89,6426.0
927,CNMEMBPL,Total,90,6426.0
928,CNMEMBPL,Total,91,6426.0
929,CNMEMBPL,Total,92,6426.0
930,CNMEMBPL,Total,93,6426.0
931,CNMEMBPL,Total,94,5140.8
932,CNMEMBPL,Total,95,6426.0
933,CNMEMBPL,Total,96,6426.0
934,CNMEMBPL,Total,97,6426.0
935,CNMEMBPL,Total,98,5140.8
936,CNMEMBPL,Total,99,6426.0
937,CNMEMBPL,Total,100,6426.0
938,CNMEMBPL,Total,101,6426.0
939,CNMEMBPL,Total,102,5140.8
940,CNMEMBPL,Total,103,5140.8
941,CNMEMBPL,Total,104,6426.0
942,CNMEMBPL,Total,105,6426.0
943,CNMEMBPL,Total,106,2570.4
944,CNMLAMLX,Total,48,4788.0
945,CNMLAMLX,Total,49,4788.0
946,CNMLAMLX,Total,50,3830.4000000000005
947,CNMLAMLX,Total,51,3830.4000000000005
948,CNMLAMLX,Total,52,4788.0
949,CNMLAMLX,Total,53,4788.0
950,CNMLAMLX,Total,54,1915.2000000000003
951,CNMLAMLX,Total,55,3830.4000000000005
952,CNMLAMLX,Total,56,4788.0
953,CNMLAMLX,Total,57,4788.0
954,CNMLAMLX,Total,58,4788.0
955,CNMLAMLX,Total,59,4788.0
956,CNMLAMLX,Total,60,4788.0
957,CNMLAMLX,Total,61,4788.0
958,CNMLAMLX,Total,62,4788.0
959,CNMLAMLX,Total,63,2872.7999999999997
960,CNMLAMLX,Total,64,4788.0
961,CNMLAMLX,Total,65,4788.0
962,CNMLAMLX,Total,66,4788.0
963,CNMLAMLX,Total,67,4788.0
964,CNMLAMLX,Total,68,4788.0
965,CNMLAMLX,Total,69,3830.4000000000005
966,CNMLAMLX,Total,70,4788.0
967,CNMLAMLX,Total,71,3830.4000000000005
968,CNMLAMLX,Total,72,4788.0
969,CNMLAMLX,Total,73,4788.0
970,CNMLAMLX,Total,74,4788.0
971,CNMLAMLX,Total,75,4788.0
972,CNMLAMLX,Total,76,4788.0
973,CNMLAMLX,Total,77,3830.4000000000005
974,CNMLAMLX,Total,78,2872.7999999999997
975,CNMLAMLX,Total,79,4788.0
976,CNMLAMLX,Total,80,4788.0
977,CNMLAMLX,Total,81,4788.0
978,CNMLAMLX,Total,82,4788.0
979,CNMLAMLX,Total,83,4788.0
980,CNMLAMLX,Total,84,4788.0
981,CNMLAMLX,Total,85,4788.0
982,CNMLAMLX,Total,86,4788.0
983,CNMLAMLX,Total,87,0.0
984,CNMLAMLX,Total,88,0.0
985,CNMLAMLX,Total,89,4788.0
986,CNMLAMLX,Total,90,4788.0
987,CNMLAMLX,Total,91,4788.0
988,CNMLAMLX,Total,92,4788.0
989,CNMLAMLX,Total,93,4788.0
990,CNMLAMLX,Total,94,3830.4000000000005
991,CNMLAMLX,Total,95,4788.0
992,CNMLAMLX,Total,96,4788.0
993,CNMLAMLX,Total,97,4788.0
994,CNMLAMLX,Total,98,3830.4000000000005
995,CNMLAMLX,Total,99,4788.0
996,CNMLAMLX,Total,100,4788.0
997,CNMLAMLX,Total,101,4788.0
998,CNMLAMLX,Total,102,3830.4000000000005
999,CNMLAMLX,Total,103,3830.4000000000005
1000,CNMLAMLX,Total,104,4788.0
1001,CNMLAMLX,Total,105,4788.0
1002,CNMLAMLX,Total,106,1915.2000000000003
1003,CNMSERPL,Total,48,4095.0
1004,CNMSERPL,Total,49,4095.0
1005,CNMSERPL,Total,50,3276.0000000000005
1006,CNMSERPL,Total,51,3276.0000000000005
1007,CNMSERPL,Total,52,4095.0
1008,CNMSERPL,Total,53,4095.0
1009,CNMSERPL,Total,54,1638.0000000000002
1010,CNMSERPL,Total,55,3276.0000000000005
1011,CNMSERPL,Total,56,4095.0
1012,CNMSERPL,Total,57,4095.0
1013,CNMSERPL,Total,58,4095.0
1014,CNMSERPL,Total,59,4095.0
1015,CNMSERPL,Total,60,4095.0
1016,CNMSERPL,Total,61,4095.0
1017,CNMSERPL,Total,62,4095.0
1018,CNMSERPL,Total,63,2457.0000000000005
1019,CNMSERPL,Total,64,4095.0
1020,CNMSERPL,Total,65,4095.0
1021,CNMSERPL,Total,66,4095.0
1022,CNMSERPL,Total,67,4095.0
1023,CNMSERPL,Total,68,4095.0
1024,CNMSERPL,Total,69,3276.0000000000005
1025,CNMSERPL,Total,70,4095.0
1026,CNMSERPL,Total,71,3276.0000000000005
1027,CNMSERPL,Total,72,4095.0
1028,CNMSERPL,Total,73,4095.0
1029,CNMSERPL,Total,74,4095.0
1030,CNMSERPL,Total,75,4095.0
1031,CNMSERPL,Total,76,4095.0
1032,CNMSERPL,Total,77,3276.0000000000005
1033,CNMSERPL,Total,78,2457.0000000000005
1034,CNMSERPL,Total,79,4095.0
1035,CNMSERPL,Total,80,4095.0
1036,CNMSERPL,Total,81,4095.0
1037,CNMSERPL,Total,82,4095.0
1038,CNMSERPL,Total,83,4095.0
1039,CNMSERPL,Total,84,4095.0
1040,CNMSERPL,Total,85,4095.0
1041,CNMSERPL,Total,86,4095.0
1042,CNMSERPL,Total,87,0.0
1043,CNMSERPL,Total,88,0.0
1044,CNMSERPL,Total,89,4095.0
1045,CNMSERPL,Total,90,4095.0
1046,CNMSERPL,Total,91,4095.0
1047,CNMSERPL,Total,92,4095.0
1048,CNMSERPL,Total,93,4095.0
1049,CNMSERPL,Total,94,3276.0000000000005
1050,CNMSERPL,Total,95,4095.0
1051,CNMSERPL,Total,96,4095.0
1052,CNMSERPL,Total,97,4095.0
1053,CNMSERPL,Total,98,3276.0000000000005
1054,CNMSERPL,Total,99,4095.0
1055,CNMSERPL,Total,100,4095.0
1056,CNMSERPL,Total,101,4095.0
1057,CNMSERPL,Total,102,3276.0000000000005
1058,CNMSERPL,Total,103,3276.0000000000005
1059,CNMSERPL,Total,104,4095.0
1060,CNMSERPL,Total,105,4095.0
1061,CNMSERPL,Total,106,1638.0000000000002
1062,CNMCOLBL,Total,48,1680.0
1063,CNMCOLBL,Total,49,1680.0
1064,CNMCOLBL,Total,50,1344.0
1065,CNMCOLBL,Total,51,1344.0
1066,CNMCOLBL,Total,52,1680.0
1067,CNMCOLBL,Total,53,1680.0
1068,CNMCOLBL,Total,54,672.0
1069,CNMCOLBL,Total,55,1344.0
1070,CNMCOLBL,Total,56,1680.0
1071,CNMCOLBL,Total,57,1680.0
1072,CNMCOLBL,Total,58,1680.0
1073,CNMCOLBL,Total,59,1680.0
1074,CNMCOLBL,Total,60,1680.0
1075,CNMCOLBL,Total,61,1680.0
1076,CNMCOLBL,Total,62,1680.0
1077,CNMCOLBL,Total,63,1008.0000000000002
1078,CNMCOLBL,Total,64,1680.0
1079,CNMCOLBL,Total,65,1680.0
1080,CNMCOLBL,Total,66,1680.0
1081,CNMCOLBL,Total,67,1680.0
1082,CNMCOLBL,Total,68,1680.0
1083,CNMCOLBL,Total,69,1344.0
1084,CNMCOLBL,Total,70,1680.0
1085,CNMCOLBL,Total,71,1344.0
1086,CNMCOLBL,Total,72,1680.0
1087,CNMCOLBL,Total,73,1680.0
1088,CNMCOLBL,Total,74,1680.0
1089,CNMCOLBL,Total,75,1680.0
1090,CNMCOLBL,Total,76,1680.0
1091,CNMCOLBL,Total,77,1344.0
1092,CNMCOLBL,Total,78,1008.0000000000002
1093,CNMCOLBL,Total,79,1680.0
1094,CNMCOLBL,Total,80,1680.0
1095,CNMCOLBL,Total,81,1680.0
1096,CNMCOLBL,Total,82,1680.0
1097,CNMCOLBL,Total,83,1680.0
1098,CNMCOLBL,Total,84,1680.0
1099,CNMCOLBL,Total,85,1680.0
1100,CNMCOLBL,Total,86,1680.0
1101,CNMCOLBL,Total,87,0.0
1102,CNMCOLBL,Total,88,0.0
1103,CNMCOLBL,Total,89,1680.0
1104,CNMCOLBL,Total,90,1680.0
1105,CNMCOLBL,Total,91,1680.0
1106,CNMCOLBL,Total,92,1680.0
1107,CNMCOLBL,Total,93,1680.0
1108,CNMCOLBL,Total,94,1344.0
1109,CNMCOLBL,Total,95,1680.0
1110,CNMCOLBL,Total,96,1680.0
1111,CNMCOLBL,Total,97,1680.0
1112,CNMCOLBL,Total,98,1344.0
1113,CNMCOLBL,Total,99,1680.0
1114,CNMCOLBL,Total,100,1680.0
1115,CNMCOLBL,Total,101,1680.0
1116,CNMCOLBL,Total,102,1344.0
1117,CNMCOLBL,Total,103,1344.0
1118,CNMCOLBL,Total,104,1680.0
1119,CNMCOLBL,Total,105,1680.0
1120,CNMCOLBL,Total,106,672.0
1121,CNMRETBL,Total,48,5165.999999999999
1122,CNMRETBL,Total,49,5165.999999999999
1123,CNMRETBL,Total,50,4132.8
1124,CNMRETBL,Total,51,4132.8
1125,CNMRETBL,Total,52,5165.999999999999
1126,CNMRETBL,Total,53,5165.999999999999
1127,CNMRETBL,Total,54,2066.4
1128,CNMRETBL,Total,55,4132.8
1129,CNMRETBL,Total,56,5165.999999999999
1130,CNMRETBL,Total,57,5165.999999999999
1131,CNMRETBL,Total,58,5165.999999999999
1132,CNMRETBL,Total,59,5165.999999999999
1133,CNMRETBL,Total,60,5165.999999999999
1134,CNMRETBL,Total,61,5165.999999999999
1135,CNMRETBL,Total,62,5165.999999999999
1136,CNMRETBL,Total,63,3099.6
1137,CNMRETBL,Total,64,5165.999999999999
1138,CNMRETBL,Total,65,5165.999999999999
1139,CNMRETBL,Total,66,5165.999999999999
1140,CNMRETBL,Total,67,5165.999999999999
1141,CNMRETBL,Total,68,5165.999999999999
1142,CNMRETBL,Total,69,4132.8
1143,CNMRETBL,Total,70,5165.999999999999
1144,CNMRETBL,Total,71,4132.8
1145,CNMRETBL,Total,72,5165.999999999999
1146,CNMRETBL,Total,73,5165.999999999999
1147,CNMRETBL,Total,74,5165.999999999999
1148,CNMRETBL,Total,75,5165.999999999999
1149,CNMRETBL,Total,76,5165.999999999999
1150,CNMRETBL,Total,77,4132.8
1151,CNMRETBL,Total,78,3099.6
1152,CNMRETBL,Total,79,5165.999999999999
1153,CNMRETBL,Total,80,5165.999999999999
1154,CNMRETBL,Total,81,5165.999999999999
1155,CNMRETBL,Total,82,5165.999999999999
1156,CNMRETBL,Total,83,5165.999999999999
1157,CNMRETBL,Total,84,5165.999999999999
1158,CNMRETBL,Total,85,5165.999999999999
1159,CNMRETBL,Total,86,5165.999999999999
1160,CNMRETBL,Total,87,0.0
1161,CNMRETBL,Total,88,0.0
1162,CNMRETBL,Total,89,5165.999999999999
1163,CNMRETBL,Total,90,5165.999999999999
1164,CNMRETBL,Total,91,5165.999999999999
1165,CNMRETBL,Total,92,5165.999999999999
1166,CNMRETBL,Total,93,5165.999999999999
1167,CNMRETBL,Total,94,4132.8
1168,CNMRETBL,Total,95,5165.999999999999
1169,CNMRETBL,Total,96,5165.999999999999
1170,CNMRETBL,Total,97,5165.999999999999
1171,CNMRETBL,Total,98,4132.8
1172,CNMRETBL,Total,99,5165.999999999999
1173,CNMRETBL,Total,100,5165.999999999999
1174,CNMRETBL,Total,101,5165.999999999999
1175,CNMRETBL,Total,102,4132.8
1176,CNMRETBL,Total,103,4132.8
1177,CNMRETBL,Total,104,5165.999999999999
1178,CNMRETBL,Total,105,5165.999999999999
1179,CNMRETBL,Total,106,2066.4
1180,CNMEMBIN,Total,48,5670.0
1181,CNMEMBIN,Total,49,5670.0
1182,CNMEMBIN,Total,50,4536.0
1183,CNMEMBIN,Total,51,4536.0
1184,CNMEMBIN,Total,52,5670.0
1185,CNMEMBIN,Total,53,5670.0
1186,CNMEMBIN,Total,54,2268.0
1187,CNMEMBIN,Total,55,4536.0
1188,CNMEMBIN,Total,56,5670.0
1189,CNMEMBIN,Total,57,5670.0
1190,CNMEMBIN,Total,58,5670.0
1191,CNMEMBIN,Total,59,5670.0
1192,CNMEMBIN,Total,60,5670.0
1193,CNMEMBIN,Total,61,5670.0
1194,CNMEMBIN,Total,62,5670.0
1195,CNMEMBIN,Total,63,3402.0
1196,CNMEMBIN,Total,64,5670.0
1197,CNMEMBIN,Total,65,5670.0
1198,CNMEMBIN,Total,66,5670.0
1199,CNMEMBIN,Total,67,5670.0
1200,CNMEMBIN,Total,68,5670.0
1201,CNMEMBIN,Total,69,4536.0
1202,CNMEMBIN,Total,70,5670.0
1203,CNMEMBIN,Total,71,4536.0
1204,CNMEMBIN,Total,72,5670.0
1205,CNMEMBIN,Total,73,5670.0
1206,CNMEMBIN,Total,74,5670.0
1207,CNMEMBIN,Total,75,5670.0
1208,CNMEMBIN,Total,76,5670.0
1209,CNMEMBIN,Total,77,4536.0
1210,CNMEMBIN,Total,78,3402.0
1211,CNMEMBIN,Total,79,5670.0
1212,CNMEMBIN,Total,80,5670.0
1213,CNMEMBIN,Total,81,5670.0
1214,CNMEMBIN,Total,82,5670.0
1215,CNMEMBIN,Total,83,5670.0
1216,CNMEMBIN,Total,84,5670.0
1217,CNMEMBIN,Total,85,5670.0
1218,CNMEMBIN,Total,86,5670.0
1219,CNMEMBIN,Total,87,0.0
1220,CNMEMBIN,Total,88,0.0
1221,CNMEMBIN,Total,89,5670.0
1222,CNMEMBIN,Total,90,5670.0
1223,CNMEMBIN,Total,91,5670.0
1224,CNMEMBIN,Total,92,5670.0
1225,CNMEMBIN,Total,93,5670.0
1226,CNMEMBIN,Total,94,4536.0
1227,CNMEMBIN,Total,95,5670.0
1228,CNMEMBIN,Total,96,5670.0
1229,CNMEMBIN,Total,97,5670.0
1230,CNMEMBIN,Total,98,4536.0
1231,CNMEMBIN,Total,99,5670.0
1232,CNMEMBIN,Total,100,5670.0
1233,CNMEMBIN,Total,101,5670.0
1234,CNMEMBIN,Total,102,4536.0
1235,CNMEMBIN,Total,103,4536.0
1236,CNMEMBIN,Total,104,5670.0
1237,CNMEMBIN,Total,105,5670.0
1238,CNMEMBIN,Total,106,2268.0
1239,CNMAGBL1,Total,48,4410.0
1240,CNMAGBL1,Total,49,4410.0
1241,CNMAGBL1,Total,50,3527.999999999999
1242,CNMAGBL1,Total,51,3527.999999999999
1243,CNMAGBL1,Total,52,4410.0
1244,CNMAGBL1,Total,53,4410.0
1245,CNMAGBL1,Total,54,1763.9999999999995
1246,CNMAGBL1,Total,55,3527.999999999999
1247,CNMAGBL1,Total,56,4410.0
1248,CNMAGBL1,Total,57,4410.0
1249,CNMAGBL1,Total,58,4410.0
1250,CNMAGBL1,Total,59,4410.0
1251,CNMAGBL1,Total,60,4410.0
1252,CNMAGBL1,Total,61,4410.0
1253,CNMAGBL1,Total,62,4410.0
1254,CNMAGBL1,Total,63,2646.0
1255,CNMAGBL1,Total,64,4410.0
1256,CNMAGBL1,Total,65,4410.0
1257,CNMAGBL1,Total,66,4410.0
1258,CNMAGBL1,Total,67,4410.0
1259,CNMAGBL1,Total,68,4410.0
1260,CNMAGBL1,Total,69,3527.999999999999
1261,CNMAGBL1,Total,70,4410.0
1262,CNMAGBL1,Total,71,3527.999999999999
1263,CNMAGBL1,Total,72,4410.0
1264,CNMAGBL1,Total,73,4410.0
1265,CNMAGBL1,Total,74,4410.0
1266,CNMAGBL1,Total,75,4410.0
1267,CNMAGBL1,Total,76,4410.0
1268,CNMAGBL1,Total,77,3527.999999999999
1269,CNMAGBL1,Total,78,2646.0
1270,CNMAGBL1,Total,79,4410.0
1271,CNMAGBL1,Total,80,4410.0
1272,CNMAGBL1,Total,81,4410.0
1273,CNMAGBL1,Total,82,4410.0
1274,CNMAGBL1,Total,83,4410.0
1275,CNMAGBL1,Total,84,4410.0
1276,CNMAGBL1,Total,85,4410.0
1277,CNMAGBL1,Total,86,4410.0
1278,CNMAGBL1,Total,87,0.0
1279,CNMAGBL1,Total,88,0.0
1280,CNMAGBL1,Total,89,4410.0
1281,CNMAGBL1,Total,90,4410.0
1282,CNMAGBL1,Total,91,4410.0
1283,CNMAGBL1,Total,92,4410.0
1284,CNMAGBL1,Total,93,4410.0
1285,CNMAGBL1,Total,94,3527.999999999999
1286,CNMAGBL1,Total,95,4410.0
1287,CNMAGBL1,Total,96,4410.0
1288,CNMAGBL1,Total,97,4410.0
1289,CNMAGBL1,Total,98,3527.999999999999
1290,CNMAGBL1,Total,99,4410.0
1291,CNMAGBL1,Total,100,4410.0
1292,CNMAGBL1,Total,101,4410.0
1293,CNMAGBL1,Total,102,3527.999999999999
1294,CNMAGBL1,Total,103,3527.999999999999
1295,CNMAGBL1,Total,104,4410.0
1296,CNMAGBL1,Total,105,4410.0
1297,CNMAGBL1,Total,106,1763.9999999999995
1298,CNMAGBL2,Total,48,3150.0
1299,CNMAGBL2,Total,49,3150.0
1300,CNMAGBL2,Total,50,2520.0
1301,CNMAGBL2,Total,51,2520.0
1302,CNMAGBL2,Total,52,3150.0
1303,CNMAGBL2,Total,53,3150.0
1304,CNMAGBL2,Total,54,1260.0
1305,CNMAGBL2,Total,55,2520.0
