Nome planejador,Status ordem de produção,Tipo de Ordem de produção/planeada,Ordem Venda / Transferência,Item OV/Transferência,Data de criação da ov,Sold to,Responsável SAC,Ordem de produção / planeada,Data-base do início,Data-base do fim,Data desejada de saída de mercadoria,Semana saída de mercadoria,Material de produção,Texto breve de material,Quantidade total da ordem,Componente,Descritivo componente,Qtd.necessária,Descritivo de Centro de Trabalho,Centro de trabalho,Duração da operação,País Destino,Quantidade fornecida ordem de produção,Unnamed: 24
CRM - Transformaçã,ABER,ZRER,3820010735,20,21/04/2021,CORTICEIRA AMORIM FRANCE SAS,CBORGES,1600068568,31/08/2021,03/09/2021,31/08/2021,202136,70004103,"RL CI P 5057/PGK 1000X2,0-15M FR",1056,70006368,"RL CI P 5057/000 1000X2,0 NE",15840,CRM-VSM,CRMVSMRL,56.191,FR,0,
CRM - Transformaçã,ABER,ZRER,3820010735,30,21/04/2021,CORTICEIRA AMORIM FRANCE SAS,CBORGES,1600068566,05/08/2021,06/08/2021,31/08/2021,202135,70004104,"RL CI P 5057/PGK 1000X2,0-8M FR",300,70006368,"RL CI P 5057/000 1000X2,0 NE",2400,CRM-VSM,CRMVSMRL,8.514,FR,0,
CRM - Transformaçã,ABER,ZRER,3820010735,40,21/04/2021,CORTICEIRA AMORIM FRANCE SAS,CBORGES,1600068567,05/08/2021,06/08/2021,31/08/2021,202135,70004086,"RL CI 5057/000 1000X2,0-15M FR",36,70006847,"RL CI 5057/000 1000X2,0 NE",540,CRM-VSM,CRMVSMRL,2.308,FR,0,
CNM - Transformaçã,ABER,ZNMA,3820010734,10,,,,1600068744,16/07/2021,17/07/2021,,0,70006592,"RL CC 8210/000 1000X1,8-10M NE",1540,70006573,"RL CC 8210/000 1000X1,8 NE",15400,CNM-REBOBINADOR MR AUTO,CNMREBMA,11.493,,0,
CNM - Transformaçã,ABER,ZNMA,3820010734,10,,,,1600068745,16/07/2021,17/07/2021,,0,70006573,"RL CC 8210/000 1000X1,8 NE",15400,70003128,CL CC 8210 1000X1100 NE,33.278,CNM-LAMINAGEM MR AUTO,CNMLAMMA,11.801,,0,
CRM - Transformaçã,ABER,ZRRL,3820010734,20,,,,1600068492,20/07/2021,23/07/2021,,0,70006368,"RL CI P 5057/000 1000X2,0 NE",15840,70004101,CL CI P 5057 1067X990 NE,45.786,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,56.19,,0,
CRM - Transformaçã,ABER,ZRRL,3820010734,30,,,,1600068495,22/07/2021,23/07/2021,,0,70006368,"RL CI P 5057/000 1000X2,0 NE",3600,70004101,CL CI P 5057 1067X990 NE,10.406,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,12.771,,0,
CNM - Transformaçã,ABER,ZNVS,3820010734,40,,,,1600068747,16/07/2021,17/07/2021,,0,70009187,"RL CC 8210/000 1000X4,8- 15M NE",22,70003128,CL CC 8210 1000X1100 NE,2.038,CNM-LAMINAGEM VSM,CNMVSMRL,0.46,,0,
CNM - Transformaçã,ABER,ZNER,3820010734,10,21/04/2021,CORTICEIRA AMORIM FRANCE SAS,CBORGES,1600068743,16/07/2021,17/07/2021,27/07/2021,202130,70023594,"RL CC 8210/000 1000X1,8-10M 58",1540,70006592,"RL CC 8210/000 1000X1,8-10M NE",1540,CNM-EMBALAGEM MR AUTO,CNMEMBMA,11.493,FR,0,
CRM - Transformaçã,ABER,ZRER,3820010734,20,21/04/2021,CORTICEIRA AMORIM FRANCE SAS,CBORGES,1600068493,20/07/2021,23/07/2021,27/07/2021,202130,70004103,"RL CI P 5057/PGK 1000X2,0-15M FR",1056,70006368,"RL CI P 5057/000 1000X2,0 NE",15840,CRM-VSM,CRMVSMRL,56.191,FR,0,
CRM - Transformaçã,ABER,ZRER,3820010734,30,21/04/2021,CORTICEIRA AMORIM FRANCE SAS,CBORGES,1600068494,22/07/2021,23/07/2021,27/07/2021,202130,70004104,"RL CI P 5057/PGK 1000X2,0-8M FR",450,70006368,"RL CI P 5057/000 1000X2,0 NE",3600,CRM-VSM,CRMVSMRL,12.77,FR,0,
CNM - Transformaçã,ABER,ZNER,3820010734,40,21/04/2021,CORTICEIRA AMORIM FRANCE SAS,CBORGES,1600068746,16/07/2021,17/07/2021,27/07/2021,202130,70004419,"RL CC 8210/000 1000X4,8-15M 03",22,70009187,"RL CC 8210/000 1000X4,8- 15M NE",22,CNM-EMBALAGEM VSM,CNMVSMEB,0.46,FR,0,
CRM - Transformaçã,ABER,ZRRL,3820010733,20,,,,1600085873,14/07/2021,17/07/2021,,0,70006368,"RL CI P 5057/000 1000X2,0 NE",13200,70004101,CL CI P 5057 1067X990 NE,38.155,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,46.825,,0,
CRM - Transformaçã,ABER,ZRER,3820010733,20,21/04/2021,CORTICEIRA AMORIM FRANCE SAS,CBORGES,1600068489,14/07/2021,17/07/2021,14/07/2021,202128,70004103,"RL CI P 5057/PGK 1000X2,0-15M FR",880,70006368,"RL CI P 5057/000 1000X2,0 NE",13200,CRM-VSM,CRMVSMRL,46.826,FR,0,
CRM - Transformaçã,LIB,ZRPL,3820010731,10,,,,1600082112,18/06/2021,19/06/2021,,0,70007070,"PL CR S112/000 1270X760X13,0 NE",10,70000876,BL CR S112/000 1270X760X152 NE,0.928,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.154,,10,
CRM - Transformaçã,LIB,ZRPL,3820010731,20,,,,1600069207,17/06/2021,18/06/2021,,0,70024590,"PL CR S112/000 1270X760X20,0 NE",1,70000876,BL CR S112/000 1270X760X152 NE,0.146,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.021,,1,
CRM - Transformaçã,LIB,ZRPE,3820010731,10,21/04/2021,JOSE MANUEL NOGUEIRA RODRIGUES,DMEDEIROS,1600068565,18/06/2021,18/06/2021,25/06/2021,202125,70001361,"PL CR S112/000 1270X760X13,0 01",10,70007070,"PL CR S112/000 1270X760X13,0 NE",10,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.061,PT,10,
