,of,item,id ov,ov,semana,data desejada,centro de trabalho,acabamento,blocos,ccs,virados,referência,semana minima,duração,semana precedencia,número de semanas
832,1600071710,40.0,183,3820011079.0,28,28,CRMSERRA,Qualquer,5.16,-1,0.0,PL CI 5351/000 900X600X200 NE,28,0.6,28,1
833,1600071708,40.0,183,3820011079.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 900X600X2,5 00",28,19.98,28,1
834,1600071707,30.0,183,3820011079.0,28,28,CRMLAMPL,Qualquer,8.338,-1,0.0,"PL CI 5351/000 900X600X3,0 NE",28,108.24000000000001,28,1
835,1600071706,30.0,183,3820011079.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 900X600X3,0 00",28,40.02,28,1
836,1600071705,20.0,183,3820011079.0,28,28,CRMLAMPL,Qualquer,2.49,-1,0.0,"PL CI 5351/000 900X600X2,0 NE",28,38.1,28,1
837,1600071704,20.0,183,3820011079.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 900X600X2,0 00",28,12.0,28,1
838,1600071702,10.0,183,3820011079.0,28,28,CRMGUILH,Qualquer,0.0,-1,0.0,"PL CI 5351/000 900X600X1,5 NE",28,8.34,28,1
839,1600071701,10.0,183,3820011079.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 900X600X1,5 01",28,8.040000000000001,28,1
840,1600071703,10.0,183,3820011079.0,28,28,CRMLAMPL,Qualquer,1.67,-1,0.0,"PL CI 5351/000 950X650X1,5 NE",28,78.36,28,1
841,1600074170,90.0,185,3820011077.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X8,0 03",30,72.0,34,1
842,1600074171,90.0,185,3820011077.0,34,30,CNMLAMPL,Qualquer,31.897,-1,0.0,"PL CC 8004/000 915X610X8,0 NE",30,161.34,28,1
843,1600073091,80.0,186,3820011077.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X10,0 00",28,72.0,28,1
844,1600073092,80.0,186,3820011077.0,28,28,CNMLAMPL,Qualquer,31.642,-1,0.0,"PL CC 8004/000 915X610X10,0 NE",28,137.16,28,1
845,1600073089,70.0,185,3820011077.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X7,0 00",30,72.0,34,1
846,1600073090,70.0,185,3820011077.0,34,30,CNMLAMPL,Qualquer,31.077,-1,0.0,"PL CC 8004/000 915X610X7,0 NE",30,167.16,28,1
847,1600073087,60.0,185,3820011077.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X6,0 00",30,72.0,34,1
848,1600073088,60.0,185,3820011077.0,34,30,CNMLAMPL,Qualquer,31.352,-1,0.0,"PL CC 8004/000 915X610X6,0 NE",30,170.57999999999998,28,1
849,1600073085,50.0,185,3820011077.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X5,0 Z4",34,72.0,34,1
850,1600073086,50.0,185,3820011077.0,34,30,CNMLAMPL,Qualquer,29.664,-1,0.0,"PL CC 8004/000 915X610X5,0 NE",31,165.54,28,1
851,1600071352,170.0,187,3820011057.0,28,28,CNMLAMPL,Qualquer,3.149,-1,0.0,"PL CC 8003/000 1010X510X10,0 NE",28,11.46,28,1
852,1600071351,170.0,187,3820011057.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8003/000 1010X510X10,0 01",28,6.0,28,1
853,1600071349,160.0,187,3820011057.0,28,28,CNMLAMPL,Qualquer,2.952,-1,0.0,"PL CC 8003/000 1010X510X5,0 NE",28,13.8,28,1
854,1600071348,160.0,187,3820011057.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8003/000 1010X510X5,0 01",28,6.0,28,1
855,1600071347,150.0,187,3820011057.0,28,28,CNMLAMPL,Qualquer,1.476,-1,0.0,"PL CC 8003/000 1010X510X3,0 NE",28,9.66,28,1
856,1600071346,150.0,187,3820011057.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8003/000 1010X510X3,0 01",28,3.0,28,1
857,1600071340,40.0,189,3820011049.0,36,36,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X4,5-10M 02",36,169.44,36,1
858,1600071341,40.0,189,3820011049.0,36,36,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X4,5-10M NE",36,160.01999999999998,28,1
859,1600071338,30.0,189,3820011049.0,36,36,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X3,6-10M 02",36,317.64,36,1
860,1600071339,30.0,189,3820011049.0,36,36,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X3,6-10M NE",36,317.64,28,1
861,1600071336,20.0,189,3820011049.0,36,36,CNMEMBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X2,6-10M 02",36,612.0,36,1
862,1600071337,20.0,189,3820011049.0,36,36,CNMREBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X2,6-10M NE",36,612.0,36,1
863,1600071335,20.0,189,3820011049.0,36,36,CNMLAMMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X2,6 NE",36,1498.74,28,1
864,1600071332,10.0,189,3820011049.0,36,36,CNMEMBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,7-10M 02",36,385.08,36,1
865,1600071334,10.0,189,3820011049.0,36,36,CNMLAMMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,7 NE",36,388.97999999999996,28,1
866,1600071333,10.0,189,3820011049.0,36,36,CNMREBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,7-10M NE",36,385.08,36,1
867,1600071331,50.0,190,3820011048.0,36,30,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X5,5-10M NE",30,192.0,28,1
868,1600071330,50.0,190,3820011048.0,36,30,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X5,5-10M 01",30,192.0,36,1
869,1600071328,40.0,190,3820011048.0,36,30,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X4,5-10M 02",30,84.72,36,1
870,1600071329,40.0,190,3820011048.0,36,30,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X4,5-10M NE",30,79.98,28,1
871,1600071326,30.0,190,3820011048.0,36,30,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X3,6-10M 02",30,211.74,36,1
872,1600071327,30.0,190,3820011048.0,36,30,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X3,6-10M NE",30,211.74,28,1
873,1600071323,20.0,190,3820011048.0,36,30,CNMEMBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X2,6-10M 02",36,576.0,36,1
874,1600071324,20.0,190,3820011048.0,36,30,CNMREBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X2,6-10M NE",36,576.0,36,1
875,1600071322,20.0,190,3820011048.0,36,30,CNMLAMMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X2,6 NE",30,1410.6000000000001,28,1
876,1600071319,10.0,190,3820011048.0,36,30,CNMEMBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,7-10M 02",36,416.40000000000003,36,1
877,1600071321,10.0,190,3820011048.0,36,30,CNMLAMMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,7 NE",30,420.59999999999997,28,1
878,1600071320,10.0,190,3820011048.0,36,30,CNMREBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,7-10M NE",35,416.40000000000003,36,1
879,1600071311,20.0,191,3820011047.0,31,28,CNMEMBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X2,6-10M 02",30,648.0,30,1
880,1600071312,20.0,191,3820011047.0,30,28,CNMREBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X2,6-10M NE",30,648.0,28,1
881,1600071310,20.0,191,3820011047.0,28,28,CNMLAMMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X2,6 NE",28,1586.94,28,1
882,1600071307,10.0,191,3820011047.0,31,28,CNMEMBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,7-10M 02",31,291.06,31,1
883,1600071309,10.0,191,3820011047.0,28,28,CNMLAMMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,7 NE",28,294.0,28,1
884,1600071308,10.0,191,3820011047.0,31,28,CNMREBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,7-10M NE",30,291.06,28,1
885,1600071183,30.0,192,3820011042.0,28,28,CRMLAMPL,Qualquer,16.999,-1,0.0,"PL CR 1237/000 1000X1000X5,0 NE",28,179.64000000000001,28,1
886,1600071182,30.0,192,3820011042.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1237/000 1000X1000X5,0 01",28,67.98,28,1
887,1600071181,20.0,192,3820011042.0,28,28,CRMLAMPL,Qualquer,28.454,-1,0.0,"PL CR 1237/000 1000X1000X2,4 NE",28,413.82,28,1
888,1600071180,20.0,192,3820011042.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1237/000 1000X1000X2,4 00",28,112.91999999999999,28,1
889,1600071158,10.0,192,3820011042.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1237/000 1000X1000X1,6 00",28,15.84,28,1
890,1600071159,10.0,192,3820011042.0,28,28,CRMLAMPL,Qualquer,3.999,-1,0.0,"PL CR 1237/000 1000X1000X1,6 NE",28,77.88,28,1
891,1600070812,40.0,193,3820011029.0,35,30,CNMLAMPL,Qualquer,51.238,-1,0.0,"PL CC 8002/000 1000X500X4,8 NE",30,237.35999999999999,28,1
892,1600077656,40.0,193,3820011029.0,35,30,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X4,8 01",30,108.0,35,1
893,1600070810,30.0,193,3820011029.0,35,30,CNMLAMPL,Qualquer,81.601,-1,0.0,"PL CC 8002/000 1000X500X3,8 NE",31,488.88,28,1
894,1600077655,30.0,193,3820011029.0,35,30,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X3,8 01",33,175.98,35,1
895,1600072524,20.0,194,3820011029.0,35,33,CNMLAMPL,Qualquer,150.92,-1,0.0,"PL CC 8002/000 1000X500X2,8 NE",35,1045.14,28,1
896,1600072523,20.0,194,3820011029.0,35,33,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X2,8 01",35,324.0,35,1
897,1600078188,10.0,193,3820011029.0,35,30,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X2,0 03",35,1262.3400000000001,28,1
898,1600070807,40.0,195,3820011028.0,30,29,CNMLAMPL,Qualquer,51.238,-1,0.0,"PL CC 8002/000 1000X500X4,8 NE",29,237.35999999999999,28,1
899,1600077652,40.0,195,3820011028.0,30,29,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X4,8 01",29,108.0,30,1
900,1600070805,30.0,195,3820011028.0,30,29,CNMLAMPL,Qualquer,81.601,-1,0.0,"PL CC 8002/000 1000X500X3,8 NE",29,488.88,28,1
901,1600077651,30.0,195,3820011028.0,30,29,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X3,8 01",29,175.98,30,1
902,1600072319,20.0,195,3820011028.0,30,29,CNMLAMPL,Qualquer,150.92,-1,0.0,"PL CC 8002/000 1000X500X2,8 NE",30,1045.14,28,1
903,1600072318,20.0,195,3820011028.0,30,29,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X2,8 01",30,324.0,30,1
904,1600078187,10.0,195,3820011028.0,30,29,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X2,0 03",29,1262.3400000000001,28,1
905,1600071492,20.0,196,3820011021.0,29,29,CRMRLMEI,Qualquer,0.0,-1,0.0,RL CI 5700/2TI 1000X15/7-15M PA,29,6763.62,29,1
906,1600071490,20.0,196,3820011021.0,29,29,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CI 5700/T01 1000X22,0 NE",29,2575.38,28,1
907,1600071489,20.0,196,3820011021.0,29,29,CRMDIV01,Qualquer,0.0,-1,0.0,RL CI 5700/T01 1000X15/7 NE,29,2575.38,29,2
908,1600070793,20.0,197,3820011009.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8002/000 915X610X11,8 03",28,250.01999999999998,28,1
909,1600070794,20.0,197,3820011009.0,28,28,CNMLAMPL,Qualquer,97.145,-1,0.0,"PL CC 8002/000 915X610X11,8 NE",28,325.2,28,1
910,1600070792,10.0,197,3820011009.0,28,28,CNMLAMPL,Qualquer,298.019,-1,0.0,"PL CC 8002/000 915X610X5,8 NE",28,1708.44,28,1
911,1600070791,10.0,197,3820011009.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8002/000 915X610X5,8 01",28,681.84,28,1
912,1600070768,10.0,198,3820011003.0,28,28,CNMLAMPL,Qualquer,154.95,-1,0.0,"PL CC 8003/000 920X620X25,0 NE",28,535.74,28,1
913,1600070767,10.0,198,3820011003.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8003/000 920X620X25,0 01",28,375.0,28,1
914,1600070742,10.0,236,3820010926.0,30,28,CNMREBMA,Qualquer,0.0,-1,0.0,"RL CI 5080/000 1000X1,8-15M NE",30,48.0,30,1
915,1600070743,10.0,236,3820010926.0,30,28,CNMLAMMA,Qualquer,0.0,-1,0.0,"RL CI 5080/000 1000X1,8 NE",28,45.660000000000004,28,1
916,1600070741,10.0,236,3820010926.0,30,28,CNMEMBMA,Qualquer,0.0,-1,0.0,"RL CI 5080/000 1000X1,8-15M 10",30,36.0,30,1
917,1600069370,40.0,259,3820010827.0,35,30,CRMVSMRL,Qualquer,0.0,-1,0.0,"RL CI 5015/000 1000X3,0-15M SD",34,1529.1,30,2
918,1600069371,40.0,259,3820010827.0,30,30,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CI 5015/000 1000X3,0 NE",30,1176.8999999999999,28,1
919,1600069360,20.0,259,3820010827.0,30,30,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CI 5923/000 1000X1,6 NE",30,514.26,28,1
920,1600069359,20.0,259,3820010827.0,30,30,CRMVSMRL,Qualquer,0.0,-1,0.0,"RL CI 5923/000 1000X1,6-15M SD",30,574.26,30,1
921,1600068567,40.0,260,3820010735.0,35,30,CRMVSMRL,Qualquer,0.0,-1,0.0,"RL CI 5057/000 1000X2,0-15M FR",30,138.48,28,1
922,1600068566,30.0,260,3820010735.0,34,30,CRMVSMRL,Qualquer,0.0,-1,0.0,"RL CI P 5057/PGK 1000X2,0-8M FR",34,510.84,28,1
923,1600068568,20.0,261,3820010735.0,41,34,CRMVSMRL,Qualquer,0.0,-1,0.0,"RL CI P 5057/PGK 1000X2,0-15M FR",37,3371.46,28,3
924,1600068748,10.0,260,3820010735.0,35,30,CNMEMBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,8-10M 58",35,689.58,35,1
925,1600068749,10.0,260,3820010735.0,35,30,CNMREBMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,8-10M NE",35,689.58,30,1
926,1600068750,10.0,260,3820010735.0,30,30,CNMLAMMA,Qualquer,0.0,-1,0.0,"RL CC 8210/000 1000X1,8 NE",30,708.0600000000001,28,1
927,1600068495,30.0,262,3820010734.0,35,28,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CI P 5057/000 1000X2,0 NE",28,766.26,28,1
928,1600068494,30.0,262,3820010734.0,35,28,CRMVSMRL,Qualquer,0.0,-1,0.0,"RL CI P 5057/PGK 1000X2,0-8M FR",28,766.1999999999999,35,1
929,1600068492,20.0,262,3820010734.0,28,28,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CI P 5057/000 1000X2,0 NE",28,3371.3999999999996,28,1
930,1600068493,20.0,262,3820010734.0,35,28,CRMVSMRL,Qualquer,0.0,-1,0.0,"RL CI P 5057/PGK 1000X2,0-15M FR",30,3371.46,28,3
931,1600069940,80.0,263,3820010726.0,31,30,CNMSERPL,Qualquer,5.886,-1,0.0,"PL CC 8004/000 940X640X30,0 NE",30,36.9,28,1
932,1600069939,80.0,263,3820010726.0,31,30,CNMLAMLX,Qualquer,0.0,-1,0.0,"PL CC 8004/S11  940X640X30,0 NE",31,7.5,31,1
933,1600069938,80.0,263,3820010726.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/S11 940X640X30,0 01",31,12.0,31,1
934,1600069937,70.0,263,3820010726.0,31,30,CNMLAMLX,Qualquer,15.451,-1,0.0,"PL CC 8004/S11 915X610X10,0 NE",31,61.739999999999995,28,1
935,1600069936,70.0,263,3820010726.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/S11 915X610X10,0 01",31,33.779999999999994,31,1
936,1600069935,60.0,263,3820010726.0,31,30,CNMLAMLX,Qualquer,7.816,-1,0.0,"PL CC 8004/S11 915X610X7,0 NE",31,44.22,28,1
937,1600069934,60.0,263,3820010726.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/S11 915X610X7,0 01",31,17.58,31,1
938,1600069933,50.0,263,3820010726.0,31,30,CNMLAMLX,Qualquer,7.728,-1,0.0,"PL CC 8004/S11 915X610X5,0 NE",31,48.0,28,1
939,1600069932,50.0,263,3820010726.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/S11 915X610X5,0 01",31,18.0,31,1
940,1600069931,40.0,263,3820010726.0,31,30,CNMLAMLX,Qualquer,7.924,-1,0.0,"PL CC 8004/S11 915X610X3,0 NE",31,79.98,28,1
941,1600069930,40.0,263,3820010726.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/S11 915X610X3,0 01",31,18.0,31,1
942,1600069928,10.0,263,3820010726.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 9426/S11 925X625X6,0 01",31,18.0,31,1
943,1600069929,10.0,263,3820010726.0,31,30,CNMLAMLX,Qualquer,10.227,-1,0.0,"PL CC 9426/S11 925X625X6,0 NE",31,41.58,28,1
944,1600068087,30.0,264,3820010714.0,29,28,CCSEMBJT,Qualquer,0.0,2304,0.0,"JT CR 1237/000 103-VW 3,5 02",29,6.0,29,1
945,1600068088,30.0,264,3820010714.0,29,28,CCSBALJT,Qualquer,0.0,2304,0.0,"JT CR 1237/000 103-VW 3,5 NE",28,90.89999999999999,28,1
946,1600068089,30.0,264,3820010714.0,28,28,CRMGUILH,Qualquer,0.0,2304,0.0,"PL CR 1237/000 915X457,5X3,5 NE",28,13.68,28,1
947,1600068090,30.0,264,3820010714.0,28,28,CRMLAMPL,Qualquer,2.167,2304,0.0,"PL CR 1237/000 915X915X3,5 NE",28,23.82,28,1
948,1600068082,20.0,265,3820010714.0,36,29,CCSEMBJT,Qualquer,0.0,2304,0.0,"JT CI 5351/000 104-VW 4,00 02",36,22.2,36,1
949,1600068085,20.0,265,3820010714.0,29,29,CRMCOLQD,Qualquer,0.0,2304,0.0,QD CI 5351/OCL 104-VW 190 NE,29,63.419999999999995,29,1
950,1600068086,20.0,265,3820010714.0,29,29,CRMSERRA,Qualquer,10.619,2304,0.0,QD CI 5351/000 104-VW 190 NE,29,205.08,28,1
951,1600068084,20.0,265,3820010714.0,30,29,CRMLAMPL,Qualquer,0.0,2304,0.0,"FQ CI 5351/000 104-VW 4,00 NE",30,325.79999999999995,29,1
952,1600068083,20.0,265,3820010714.0,36,29,CCSBALJT,Qualquer,0.0,2304,0.0,"JT CI 5351/000 104-VW 4,00 NE",36,410.94,30,1
953,1600068077,10.0,265,3820010714.0,37,29,CCSEBKDV,Qualquer,0.0,2304,0.0,"JT CR GT33/000 102-BMW 1,00 00",37,120.0,37,1
954,1600068078,10.0,265,3820010714.0,37,29,CCSBALJT,Qualquer,0.0,2304,0.0,"JT CR GT33/000 102-BMW 1,00 NE",36,113.22,37,1
955,1600068079,10.0,265,3820010714.0,37,29,CRMLAMPL,Qualquer,0.0,2304,0.0,"FQ CR GT33/000 102-BMW 1,00 NE",35,156.66000000000003,37,1
956,1600068080,10.0,265,3820010714.0,37,29,CRMCOLQD,Qualquer,0.0,2304,0.0,QD CR GT33/OCL 102-BMW 150 NE,31,13.98,37,1
957,1600068081,10.0,265,3820010714.0,37,29,CRMSERRA,Qualquer,0.728,2304,0.0,QD CR GT33/000 102-BMW 150 NE,29,31.68,28,1
958,1600067039,40.0,272,3820010594.0,29,29,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1020X6,0-160M VI",29,375.0,28,1
959,1600067038,30.0,272,3820010594.0,29,29,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1020X4,0-255M VI",29,1500.0,28,1
960,1600067037,20.0,272,3820010594.0,29,29,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1020X2,8-360M VI",29,375.0,28,1
961,1600067036,10.0,273,3820010594.0,31,30,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1020X2,0-510M VI",31,833.3399999999999,28,1
962,1600067035,10.0,274,3820010593.0,34,34,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1020X2,8-360M VI",34,2749.98,28,1
963,1600067034,10.0,275,3820010592.0,30,30,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1020X2,8-360M VI",30,2749.98,28,1
964,1600067033,10.0,276,3820010591.0,28,28,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1020X2,8-360M VI",28,2749.98,28,1
965,1600069648,10.0,277,3820010553.0,28,28,CNMLAMLX,Qualquer,7.843,-1,0.0,"PL CC 8003/S11 940X640X11,0 01",28,28.619999999999997,28,1
966,1600065280,10.0,290,3820010354.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X3,0-130M 00",28,337.08000000000004,28,1
967,1600065281,10.0,290,3820010354.0,28,28,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X3,0 NE",28,291.42,28,1
968,1600065101,20.0,291,3820010320.0,29,29,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1049/PT1 1020X6,0-11M 05",29,471.42,29,1
969,1600065102,20.0,291,3820010320.0,29,29,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CR 1049/PT1 1020X6,0 NE",29,501.36,28,1
970,1600064962,10.0,292,3820010309.0,30,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8002/000 915X610X12,0 50",30,918.7800000000001,30,1
971,1600064961,10.0,292,3820010309.0,30,29,CNMLAMPL,Qualquer,376.688,-1,0.0,"PL CC 8002/000 915X610X12,0 NE",30,1552.8,28,1
972,1600064851,10.0,293,3820010264.0,30,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8747/000 1000X500X5,0 SC",30,100.02,30,1
973,1600064852,10.0,293,3820010264.0,30,30,CNMLAMPL,Qualquer,48.097,-1,0.0,"PL CC 8747/000 1000X500X5,0  NE",30,229.85999999999999,28,1
974,1600063542,10.0,295,3820010108.0,39,39,CCSEBMTR,Qualquer,0.0,2304,0.0,ES CC 8123 BOLA D=51 00,39,144.0,28,1
975,1600064824,190.0,296,3820010048.0,47,46,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 940X640X2,0 07",46,12.180000000000001,47,1
976,1600065063,190.0,296,3820010048.0,47,46,CNMLAMPL,Qualquer,4.944,-1,0.0,"PL CC 8004/000 940X640X2,0 NE",46,51.96,28,1
977,1600062928,180.0,296,3820010048.0,47,46,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1220X10,0-10M 02",46,20.580000000000002,47,1
978,1600062929,180.0,296,3820010048.0,47,46,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1220X10,0-10M NE",46,90.0,28,1
979,1600062926,170.0,296,3820010048.0,47,46,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1220X8,0-10M 02",46,13.74,47,1
980,1600062927,170.0,296,3820010048.0,47,46,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1220X8,0-10M NE",46,43.62,28,1
981,1600062924,160.0,296,3820010048.0,47,46,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X4,0 13",46,41.459999999999994,47,1
982,1600062925,160.0,296,3820010048.0,47,46,CNMLAMPL,Qualquer,17.445,-1,0.0,"PL CC 8004/000 915X610X4,0 NE",46,110.7,28,1
983,1600062922,150.0,296,3820010048.0,47,46,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X3,0 20",46,21.0,47,1
984,1600062923,150.0,296,3820010048.0,47,46,CNMLAMPL,Qualquer,8.689,-1,0.0,"PL CC 8004/000 915X610X3,0 NE",46,67.74,28,1
985,1600062920,140.0,296,3820010048.0,47,46,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X2,0 01",47,52.5,47,1
986,1600062921,140.0,296,3820010048.0,47,46,CNMLAMPL,Qualquer,8.652,-1,0.0,"PL CC 8004/000 915X610X2,0 NE",46,81.84,28,1
987,1600063416,130.0,296,3820010048.0,47,46,CCSSECME,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X305X4,0 01",46,168.0,47,1
988,1600063417,130.0,296,3820010048.0,47,46,CNMLAMPL,Qualquer,17.444,-1,0.0,"PL CC 8004/000 940X640X4,0 NE",46,129.06,28,1
989,1600063414,120.0,296,3820010048.0,47,46,CCSSECME,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X305X3,0 02",46,494.09999999999997,47,1
990,1600063415,120.0,296,3820010048.0,47,46,CNMLAMPL,Qualquer,52.129,-1,0.0,"PL CC 8004/000 915X610X3,0 NE",46,406.44,28,1
991,1600063412,110.0,296,3820010048.0,47,46,CCSSECME,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X305X2,0 01",47,329.40000000000003,47,1
992,1600063413,110.0,296,3820010048.0,47,46,CNMLAMPL,Qualquer,34.608,-1,0.0,"PL CC 8004/000 915X610X2,0 NE",47,327.24,28,1
993,1600062919,100.0,297,3820010048.0,45,45,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 1016X3,0-10M NE",45,62.52,28,1
994,1600062918,100.0,297,3820010048.0,45,45,CRMSERRA,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 100X3,0-10M NE",45,240.0,45,1
995,1600062917,100.0,297,3820010048.0,45,45,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 100X3,0-10M 01",45,48.0,45,1
996,1600062916,90.0,297,3820010048.0,45,45,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 1016X2,0-10M NE",45,48.36,28,1
997,1600062915,90.0,297,3820010048.0,45,45,CRMSERRA,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 100X2,0-10M NE",45,240.0,45,1
998,1600062914,90.0,297,3820010048.0,45,45,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 100X2,0-10M 01",45,40.02,45,1
